URL,player_imageurl
http://www.okstate.com/sports/m-footbl/mtt/lane_taylor_421837.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967472.jpeg
http://www.okstate.com/sports/m-footbl/mtt/stephens_larry00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121602.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cooper_lavocheya00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966695.jpeg
http://www.okstate.com/sports/m-footbl/mtt/furr_leron00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616031.jpeg
http://www.okstate.com/sports/m-footbl/mtt/adcock_levy00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6911990.jpeg
http://www.okstate.com/sports/m-footbl/mtt/logan_nault_819768.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887952.jpeg
http://www.okstate.com/sports/m-footbl/mtt/antoine_lucien00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292487.jpeg
http://www.okstate.com/sports/m-footbl/mtt/johnson_lyndell00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121450.jpeg
http://www.okstate.com/sports/m-footbl/mtt/murray_malcolm00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5196364.jpeg
http://www.okstate.com/sports/m-footbl/mtt/yerry_marc00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616334.jpeg
http://www.okstate.com/sports/m-footbl/mtt/chesnut_mark00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292549.jpeg
http://www.okstate.com/sports/m-footbl/mtt/martin_markelle00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913017.jpeg
http://www.okstate.com/sports/m-footbl/mtt/long_mathies00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616155.jpeg
http://www.okstate.com/sports/m-footbl/mtt/green_matt00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966910.jpeg
http://www.okstate.com/sports/m-footbl/mtt/gray_maurice00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292585.jpeg
http://www.okstate.com/sports/m-footbl/mtt/hayes_maurice00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966979.jpeg
