ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Experience,Hometown/Prior_School,Player_URL,Photo_URL
FBALL,UF,2009-2010,41,Ryan Stamper,Ryan,Stamper,LB,6/2/13,235,RSR,2L,Jacksonville/First Coast,http://www.gatorzone.com/football/bios.php?player_id=91,http://www.gatorzone.com/football/bios.php?year=2009&player_id=91
FBALL,UF,2009-2010,60,William Steinmann,William,Steinmann,OL,6/5/13,285,SO,SQ,Daytona Beach/Spruce Creek,http://www.gatorzone.com/football/bios.php?player_id=178,http://www.gatorzone.com/football/bios.php?year=2009&player_id=178
FBALL,UF,2009-2010,19,Caleb Sturgis,Caleb,Sturgis,K,5/10/13,190,SO,1L,St. Augustine/St. Augustine,http://www.gatorzone.com/football/bios.php?player_id=179,http://www.gatorzone.com/football/bios.php?year=2009&player_id=179
FBALL,UF,2009-2010,15,Tim Tebow,Tim,Tebow,QB,6/3/13,245,SR,3L,Jacksonville/Nease,http://www.gatorzone.com/football/bios.php?player_id=93,http://www.gatorzone.com/football/bios.php?year=2009&player_id=93
FBALL,UF,2009-2010,6,Deonte Thompson,Deonte,Thompson,WR,6/1/00,201,RSO,1L,Belle Glade/Glades Central,http://www.gatorzone.com/football/bios.php?player_id=146,http://www.gatorzone.com/football/bios.php?year=2009&player_id=146
FBALL,UF,2009-2010,94,Justin Trattou,Justin,Trattou,DE,6/3/13,264,JR,2L,"Ramsey, N.J./Don Bosco Prep",http://www.gatorzone.com/football/bios.php?player_id=147,http://www.gatorzone.com/football/bios.php?year=2009&player_id=147
FBALL,UF,2009-2010,42,Steven Wilks,Steven,Wilks,FB,6/1/13,230,RSO,SQ,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=148,http://www.gatorzone.com/football/bios.php?year=2009&player_id=148
FBALL,UF,2009-2010,7,Justin Williams,Justin,Williams,WR,6/1/00,205,RJR,2L,"Folkston, Ga./Charlton County",http://www.gatorzone.com/football/bios.php?player_id=101,http://www.gatorzone.com/football/bios.php?year=2009&player_id=101
FBALL,UF,2009-2010,53,Mike Williamson,Mike,Williamson,LS,5/10/13,202,RSR,SQ,Winter Park/The First Academy,http://www.gatorzone.com/football/bios.php?player_id=103,http://www.gatorzone.com/football/bios.php?year=2009&player_id=103
FBALL,UF,2009-2010,66,James Wilson,James,Wilson,OL,6/5/13,329,RSO,1L,St. Augustine/Nease,http://www.gatorzone.com/football/bios.php?player_id=149,http://www.gatorzone.com/football/bios.php?year=2009&player_id=149
FBALL,UF,2009-2010,46,Cody Worton,Cody,Worton,S,6/1/00,200,RJR,SQ,"Homestead, Fla./South Dade",http://www.gatorzone.com/football/bios.php?player_id=113,http://www.gatorzone.com/football/bios.php?year=2009&player_id=113
FBALL,UF,2009-2010,21,Major Wright,Major,Wright,S,6/1/00,204,JR,2L,Miramar/St. Thomas Aquinas,http://www.gatorzone.com/football/bios.php?player_id=150,http://www.gatorzone.com/football/bios.php?year=2009&player_id=150
FBALL,UF,2009-2010,78,David Young,David,Young,OL,6/4/13,303,RFR,SQ,"Edwardsville, Ill./Edwardsville",http://www.gatorzone.com/football/bios.php?player_id=193,http://www.gatorzone.com/football/bios.php?year=2009&player_id=193
FBALL,UF,2010-2011,25,Gideon Ajagbe,Gideon,Ajagbe,LB,"6' 2""",212,FR,HS,Coconut Grove/Ransom Everglades,http://www.gatorzone.com/football/bios.php?player_id=247,http://www.gatorzone.com/football/bios.php?year=2010&player_id=247
FBALL,UF,2010-2011,58,Nick Alajajian,Nick,Alajajian,C,"6' 4""",295,RFR,SQ,Naples/Naples,http://www.gatorzone.com/football/bios.php?player_id=199,http://www.gatorzone.com/football/bios.php?year=2010&player_id=199
FBALL,UF,2010-2011,89,Stephen Alli,Stephen,Alli,WR,"6' 5""",220,RFR,SQ,"Andover, N.H./Proctor Academy",http://www.gatorzone.com/football/bios.php?player_id=222,http://www.gatorzone.com/football/bios.php?year=2010&player_id=222
FBALL,UF,2010-2011,47,Brandon Antwine,Brandon,Antwine,NT,"6' 0""",290,RSR,3L,"Garland, Texas/Garland",http://www.gatorzone.com/football/bios.php?player_id=3,http://www.gatorzone.com/football/bios.php?year=2010&player_id=3
FBALL,UF,2010-2011,48,Neiron Ball,Neiron,Ball,LB,"6' 2""",222,FR,HS,"Jackson, Ga./Jackson",http://www.gatorzone.com/football/bios.php?player_id=227,http://www.gatorzone.com/football/bios.php?year=2010&player_id=227
FBALL,UF,2010-2011,61,Gary Beemer,Gary,Beemer,DT,"5' 11""",263,RSR,SQ,Valrico/Newsome,http://www.gatorzone.com/football/bios.php?player_id=166,http://www.gatorzone.com/football/bios.php?year=2010&player_id=166
FBALL,UF,2010-2011,38,Phillip Bellino,Phillip,Bellino,RB,"5' 11""",195,FR,HS,Boca Raton/Pope John Paul II (Santa Fe C.C.),http://www.gatorzone.com/football/bios.php?player_id=228,http://www.gatorzone.com/football/bios.php?year=2010&player_id=228
FBALL,UF,2010-2011,31,Brian Biada,Brian,Biada,CB,"5' 8""",170,RFR,SQ,Naples/Gulf Coast,http://www.gatorzone.com/football/bios.php?player_id=229,http://www.gatorzone.com/football/bios.php?year=2010&player_id=229
FBALL,UF,2010-2011,35,Ahmad Black,Ahmad,Black,SS,"5' 9""",190,SR,2L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=118,http://www.gatorzone.com/football/bios.php?year=2010&player_id=118
FBALL,UF,2010-2011,62,Tucker Blanton,Tucker,Blanton,T/G,"6' 6""",340,FR,HS,Jacksonville/Providence,http://www.gatorzone.com/football/bios.php?player_id=267,http://www.gatorzone.com/football/bios.php?year=2010&player_id=267
FBALL,UF,2010-2011,52,Jonathan Bostic,Jonathan,Bostic,LB,"6' 1""",238,SO,1L,Wellington/Palm Beach Central,http://www.gatorzone.com/football/bios.php?player_id=200,http://www.gatorzone.com/football/bios.php?year=2010&player_id=200
FBALL,UF,2010-2011,12,John Brantley,John,Brantley,QB,"6' 3""",220,RJR,2L,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?player_id=127,http://www.gatorzone.com/football/bios.php?year=2010&player_id=127
FBALL,UF,2010-2011,8,Jeremy Brown,Jeremy,Brown,CB,"5' 10""",184,RSO,SQ,Orlando/Boone,http://www.gatorzone.com/football/bios.php?player_id=167,http://www.gatorzone.com/football/bios.php?year=2010&player_id=167
FBALL,UF,2010-2011,33,Mack Brown,Mack,Brown,RB,"5' 10""",193,FR,HS,"Lithonia, Ga./King",http://www.gatorzone.com/football/bios.php?player_id=248,http://www.gatorzone.com/football/bios.php?year=2010&player_id=248
FBALL,UF,2010-2011,98,Zack Brust,Zack,Brust,K,"6' 1""",168,JR,HS,Jacksonville/Stanton College Prep,http://www.gatorzone.com/football/bios.php?player_id=231,http://www.gatorzone.com/football/bios.php?year=2010&player_id=231
FBALL,UF,2010-2011,8,Trey Burton,Trey,Burton,QB,"6' 2""",222,FR,HS,Venice/Venice Senior H.S.,http://www.gatorzone.com/football/bios.php?player_id=232,http://www.gatorzone.com/football/bios.php?year=2010&player_id=232
FBALL,UF,2010-2011,41,Miguel Carodine,Miguel,Carodine,S,"5' 10""",210,RSR,SQ,Gainesville/P.K. Yonge,http://www.gatorzone.com/football/bios.php?player_id=107,http://www.gatorzone.com/football/bios.php?year=2010&player_id=107
FBALL,UF,2010-2011,14,Chandler Carr,Chandler,Carr,QB,"5' 11""",206,FR,HS,Ponte Vedra Beach/Bolles,http://www.gatorzone.com/football/bios.php?player_id=264,http://www.gatorzone.com/football/bios.php?year=2010&player_id=264
FBALL,UF,2010-2011,32,Gerald Christian,Gerald,Christian,TE,"6' 3""",240,FR,HS,Palm Beach Gardens/William T. Dwyer,http://www.gatorzone.com/football/bios.php?player_id=233,http://www.gatorzone.com/football/bios.php?year=2010&player_id=233
FBALL,UF,2010-2011,81,Robert Clark,Robert,Clark,WR,"5' 8""",175,FR,HS,Palm Beach Gardens/William T. Dwyer,http://www.gatorzone.com/football/bios.php?player_id=234,http://www.gatorzone.com/football/bios.php?year=2010&player_id=234
FBALL,UF,2010-2011,34,Tim Clark,Tim,Clark,S,"5' 10""",193,RFR,SQ,Wellborn/Branford,http://www.gatorzone.com/football/bios.php?player_id=235,http://www.gatorzone.com/football/bios.php?year=2010&player_id=235
FBALL,UF,2010-2011,47,John Crofoot,John,Crofoot,K,"5' 11""",150,RFR,SQ,Windemere/The First Academy,http://www.gatorzone.com/football/bios.php?player_id=221,http://www.gatorzone.com/football/bios.php?year=2010&player_id=221
FBALL,UF,2010-2011,4,Andre Debose,Andre,Debose,WR,"6' 0""",192,RFR,SQ,Sanford/Seminole,http://www.gatorzone.com/football/bios.php?player_id=209,http://www.gatorzone.com/football/bios.php?year=2010&player_id=209
FBALL,UF,2010-2011,2,Jeffery Demps,Jeffery,Demps,RB,"5' 8""",190,JR,2L,Winter Garden/South Lake,http://www.gatorzone.com/football/bios.php?player_id=181,http://www.gatorzone.com/football/bios.php?year=2010&player_id=181
FBALL,UF,2010-2011,84,Quinton Dunbar,Quinton,Dunbar,WR,"6' 2""",170,FR,HS,Miami/Booker T. Washington,http://www.gatorzone.com/football/bios.php?player_id=251,http://www.gatorzone.com/football/bios.php?year=2010&player_id=251
FBALL,UF,2010-2011,27,Chris Dunkley,Chris,Dunkley,WR,"5' 11""",174,FR,HS,Pahokee/Pahokee,http://www.gatorzone.com/football/bios.php?player_id=252,http://www.gatorzone.com/football/bios.php?year=2010&player_id=252
FBALL,UF,2010-2011,58,Dominique Easley,Dominique,Easley,DT,"6' 1""",280,FR,HS,"Staten Island, N.Y./Curtis",http://www.gatorzone.com/football/bios.php?player_id=253,http://www.gatorzone.com/football/bios.php?year=2010&player_id=253
FBALL,UF,2010-2011,26,Lorenzo Edwards,Lorenzo,Edwards,LB,"6' 1""",240,SR,2L,Orlando/Edgewater,http://www.gatorzone.com/football/bios.php?player_id=133,http://www.gatorzone.com/football/bios.php?year=2010&player_id=133
FBALL,UF,2010-2011,22,Matt Elam,Matt,Elam,SS,"5' 10""",202,FR,HS,Palm Beach Gardens/William T. Dwyer,http://www.gatorzone.com/football/bios.php?player_id=236,http://www.gatorzone.com/football/bios.php?year=2010&player_id=236
FBALL,UF,2010-2011,45,Christian Estevez,Christian,Estevez,LB,"6' 0""",181,FR,HS,Palm City/Martin County,http://www.gatorzone.com/football/bios.php?player_id=276,http://www.gatorzone.com/football/bios.php?year=2010&player_id=276
FBALL,UF,2010-2011,24,Josh Evans,Josh,Evans,FS,"6' 1""",195,SO,1L,"Irvington, N.J./Irvington",http://www.gatorzone.com/football/bios.php?player_id=210,http://www.gatorzone.com/football/bios.php?year=2010&player_id=210
FBALL,UF,2010-2011,59,John Fairbanks,John,Fairbanks,LS,"6' 4""",284,RSR,2L,Celebration/Corona Del Mar,http://www.gatorzone.com/football/bios.php?player_id=108,http://www.gatorzone.com/football/bios.php?year=2010&player_id=108
FBALL,UF,2010-2011,46,Drew Ferris,Drew,Ferris,LS,"6' 0""",207,FR,HS,"Carlsbad, Calif./San Diego Jewish Academy",http://www.gatorzone.com/football/bios.php?player_id=266,http://www.gatorzone.com/football/bios.php?year=2010&player_id=266
FBALL,UF,2010-2011,13,Dee Finley,Dee,Finley,LB,"6' 2""",222,SO,1L,"Auburn, Ala./Auburn",http://www.gatorzone.com/football/bios.php?player_id=201,http://www.gatorzone.com/football/bios.php?year=2010&player_id=201
FBALL,UF,2010-2011,73,Sharrif Floyd,Sharrif,Floyd,DT,"6' 3""",301,FR,HS,"Philadelphia, Pa./George Washington",http://www.gatorzone.com/football/bios.php?player_id=254,http://www.gatorzone.com/football/bios.php?year=2010&player_id=254
FBALL,UF,2010-2011,76,Marcus Gilbert,Marcus,Gilbert,T,"6' 5""",320,RSR,3L,"Fort Lauderdale, Fla./St. Thomas Aquinas",http://www.gatorzone.com/football/bios.php?player_id=31,http://www.gatorzone.com/football/bios.php?year=2010&player_id=31
FBALL,UF,2010-2011,63,Cole Gilliam,Cole,Gilliam,G,"6' 4""",315,RFR,SQ,Valrico/Durant,http://www.gatorzone.com/football/bios.php?player_id=215,http://www.gatorzone.com/football/bios.php?year=2010&player_id=215
FBALL,UF,2010-2011,23,Mike Gillislee,Mike,Gillislee,RB,"5' 11""",198,SO,1L,DeLand/DeLand,http://www.gatorzone.com/football/bios.php?player_id=216,http://www.gatorzone.com/football/bios.php?year=2010&player_id=216
FBALL,UF,2010-2011,28,Deandre Goins,Deandre,Goins,RB,"5' 11""",176,FR,HS,Dunedin/Dunedin Senior High,http://www.gatorzone.com/football/bios.php?player_id=277,http://www.gatorzone.com/football/bios.php?year=2010&player_id=277
FBALL,UF,2010-2011,75,Chaz Green,Chaz,Green,T,"6' 5""",289,FR,HS,Tampa/Tampa Catholic,http://www.gatorzone.com/football/bios.php?player_id=255,http://www.gatorzone.com/football/bios.php?year=2010&player_id=255
FBALL,UF,2010-2011,96,William Green,William,Green,DE,"6' 3""",252,JR,2L,"Hoover, Ala./Spain Park",http://www.gatorzone.com/football/bios.php?player_id=183,http://www.gatorzone.com/football/bios.php?year=2010&player_id=183
FBALL,UF,2010-2011,54,Christopher Guido,Christopher,Guido,LS,"6' 2""",230,RFR,SQ,Altamonte Springs/Lake Brantley,http://www.gatorzone.com/football/bios.php?player_id=217,http://www.gatorzone.com/football/bios.php?year=2010&player_id=217
FBALL,UF,2010-2011,67,Jon Halapio,Jon,Halapio,T/G,"6' 3""",312,RFR,SQ,St. Petersburg/St. Petersburg Catholic,http://www.gatorzone.com/football/bios.php?player_id=218,http://www.gatorzone.com/football/bios.php?year=2010&player_id=218
FBALL,UF,2010-2011,85,"Frankie Hammond, Jr.",Frankie,"Hammond, Jr.",WR,"5' 11""",178,RSO,1L,Hollywood/Hallandale,http://www.gatorzone.com/football/bios.php?player_id=184,http://www.gatorzone.com/football/bios.php?year=2010&player_id=184
FBALL,UF,2010-2011,50,Cody Hampton,Cody,Hampton,LS,"5' 11""",220,RSO,SQ,St. Petersburg/Boca Ciega,http://www.gatorzone.com/football/bios.php?player_id=219,http://www.gatorzone.com/football/bios.php?year=2010&player_id=219
FBALL,UF,2010-2011,72,Jonotthan Harrison,Jonotthan,Harrison,G,"6' 3""",300,RFR,SQ,Groveland/South Lake,http://www.gatorzone.com/football/bios.php?player_id=202,http://www.gatorzone.com/football/bios.php?year=2010&player_id=202
FBALL,UF,2010-2011,17,Chas Henry,Chas,Henry,P,"6' 3""",215,SR,3L,"Dallas, Ga./East Paulding",http://www.gatorzone.com/football/bios.php?player_id=137,http://www.gatorzone.com/football/bios.php?year=2010&player_id=137
FBALL,UF,2010-2011,40,Brandon Hicks,Brandon,Hicks,LB,"6' 2""",228,SR,3L,Jacksonville/Nathan Bedford Forrest,http://www.gatorzone.com/football/bios.php?player_id=138,http://www.gatorzone.com/football/bios.php?year=2010&player_id=138
FBALL,UF,2010-2011,10,Will Hill,Will,Hill,FS,"6' 1""",207,JR,2L,"West Orange, N.J./St. Peter's Preparatory",http://www.gatorzone.com/football/bios.php?player_id=185,http://www.gatorzone.com/football/bios.php?year=2010&player_id=185
FBALL,UF,2010-2011,82,Omarius Hines,Omarius,Hines,WR,"6' 0""",219,RSO,1L,"Corsicana, Texas/Corsicana",http://www.gatorzone.com/football/bios.php?player_id=186,http://www.gatorzone.com/football/bios.php?year=2010&player_id=186
FBALL,UF,2010-2011,6,Jaye Howard,Jaye,Howard,DT,"6' 3""",302,RJR,2L,Apopka/Jones,http://www.gatorzone.com/football/bios.php?player_id=140,http://www.gatorzone.com/football/bios.php?year=2010&player_id=140
FBALL,UF,2010-2011,99,Omar Hunter,Omar,Hunter,NT,"6' 0""",307,RSO,1L,"Buford, Ga./Buford",http://www.gatorzone.com/football/bios.php?player_id=187,http://www.gatorzone.com/football/bios.php?year=2010&player_id=187
FBALL,UF,2010-2011,74,Maurice Hurt,Maurice,Hurt,T/G,"6' 3""",320,RSR,3L,"Milledgeville, Ga./Baldwin",http://www.gatorzone.com/football/bios.php?player_id=43,http://www.gatorzone.com/football/bios.php?year=2010&player_id=43
FBALL,UF,2010-2011,1,Janoris Jenkins,Janoris,Jenkins,CB,"5' 11""",184,JR,2L,Pahokee/Pahokee,http://www.gatorzone.com/football/bios.php?player_id=172,http://www.gatorzone.com/football/bios.php?year=2010&player_id=172
FBALL,UF,2010-2011,43,Jelani Jenkins,Jelani,Jenkins,LB,"6' 1""",223,RFR,SQ,"Olney, Md./Our Lady Good Counsel",http://www.gatorzone.com/football/bios.php?player_id=211,http://www.gatorzone.com/football/bios.php?year=2010&player_id=211
FBALL,UF,2010-2011,36,Moses Jenkins,Moses,Jenkins,CB,"6' 2""",188,RJR,3L,Ft. Lauderdale/Boyd H. Anderson,http://www.gatorzone.com/football/bios.php?player_id=141,http://www.gatorzone.com/football/bios.php?year=2010&player_id=141
FBALL,UF,2010-2011,57,Carl Johnson,Carl,Johnson,G,"6' 5""",355,RSR,3L,"Durham, N.C./Southern",http://www.gatorzone.com/football/bios.php?player_id=49,http://www.gatorzone.com/football/bios.php?year=2010&player_id=49
FBALL,UF,2010-2011,93,Kedric Johnson,Kedric,Johnson,DE,"6' 4""",230,RFR,SQ,Palmetto/Palmetto,http://www.gatorzone.com/football/bios.php?player_id=212,http://www.gatorzone.com/football/bios.php?year=2010&player_id=212
FBALL,UF,2010-2011,57,Samuel Johnson,Samuel,Johnson,DE,"6' 1""",266,RSO,SQ,"Eureka, Mo./Eureka H.S. (Santa Fe C.C.)",http://www.gatorzone.com/football/bios.php?player_id=225,http://www.gatorzone.com/football/bios.php?year=2010&player_id=225
FBALL,UF,2010-2011,16,A.J. Jones,A.J.,Jones,LB,"6' 1""",226,RSR,3L,Tampa/Middleton,http://www.gatorzone.com/football/bios.php?player_id=51,http://www.gatorzone.com/football/bios.php?year=2010&player_id=51
FBALL,UF,2010-2011,20,Malcolm Jones,Malcolm,Jones,RB,"5' 9""",176,FR,HS,Fleming Island/Fleming Island,http://www.gatorzone.com/football/bios.php?player_id=263,http://www.gatorzone.com/football/bios.php?year=2010&player_id=263
FBALL,UF,2010-2011,49,Darrin Kitchens,Darrin,Kitchens,LB,"6' 2""",218,FR,HS,Homestead/Homestead,http://www.gatorzone.com/football/bios.php?player_id=256,http://www.gatorzone.com/football/bios.php?year=2010&player_id=256
FBALL,UF,2010-2011,64,Kyle Koehne,Kyle,Koehne,T,"6' 5""",300,RFR,SQ,"Indianapolis, Ind./Cathedral",http://www.gatorzone.com/football/bios.php?player_id=220,http://www.gatorzone.com/football/bios.php?year=2010&player_id=220
FBALL,UF,2010-2011,44,Duke Lemmens,Duke,Lemmens,DE,"6' 3""",250,SR,3L,"Westlake Village, Calif./Oaks Christian",http://www.gatorzone.com/football/bios.php?player_id=143,http://www.gatorzone.com/football/bios.php?year=2010&player_id=143
FBALL,UF,2010-2011,40,David Lerner,David,Lerner,P,"6' 0""",209,RSO,SQ,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?player_id=196,http://www.gatorzone.com/football/bios.php?year=2010&player_id=196
FBALL,UF,2010-2011,90,Lawrence Marsh,Lawrence,Marsh,NT,"6' 5""",290,RSR,3L,"Augusta, Ga./Josey",http://www.gatorzone.com/football/bios.php?player_id=58,http://www.gatorzone.com/football/bios.php?year=2010&player_id=58
FBALL,UF,2010-2011,23,Chris Martin,Chris,Martin,LB,"6' 4""",240,RFR,TR,"Aurora, Colo./Grandview",http://www.gatorzone.com/football/bios.php?player_id=270,http://www.gatorzone.com/football/bios.php?year=2010&player_id=270
FBALL,UF,2010-2011,34,Lerentee McCray,Lerentee,McCray,DE,"6' 2""",245,RSO,1L,Ocala/Dunnellon,http://www.gatorzone.com/football/bios.php?player_id=190,http://www.gatorzone.com/football/bios.php?year=2010&player_id=190
FBALL,UF,2010-2011,88,Michael McFarland,Michael,McFarland,TE,"6' 6""",237,FR,HS,Tampa/Blake,http://www.gatorzone.com/football/bios.php?player_id=257,http://www.gatorzone.com/football/bios.php?year=2010&player_id=257
FBALL,UF,2010-2011,33,Eugene Minchin,Eugene,Minchin,LB,"6' 2""",192,SR,TR,Gainesville/Florida Virtual School (Sante Fe C.C.),http://www.gatorzone.com/football/bios.php?player_id=279,http://www.gatorzone.com/football/bios.php?year=2010&player_id=279
FBALL,UF,2010-2011,21,Emmanuel Moody,Emmanuel,Moody,RB,"5' 11""",215,RSR,2L,"Coppell, Texas/Southern Cal",http://www.gatorzone.com/football/bios.php?player_id=158,http://www.gatorzone.com/football/bios.php?year=2010&player_id=158
FBALL,UF,2010-2011,9,Carl Moore,Carl,Moore,WR,"6' 4""",217,RSR,1L,"Rancho Cordova, Calif./Cordova (Sierra C.C.)",http://www.gatorzone.com/football/bios.php?player_id=174,http://www.gatorzone.com/football/bios.php?year=2010&player_id=174
FBALL,UF,2010-2011,10,Tyler Murphy,Tyler,Murphy,QB,"6' 1""",193,FR,HS,"Wethersfield, Conn./Wethersfield",http://www.gatorzone.com/football/bios.php?player_id=258,http://www.gatorzone.com/football/bios.php?year=2010&player_id=258
FBALL,UF,2010-2011,73,Xavier Nixon,Xavier,Nixon,T,"6' 5""",300,SO,1L,"Fayetteville, N.C./Jack Britt",http://www.gatorzone.com/football/bios.php?player_id=213,http://www.gatorzone.com/football/bios.php?year=2010&player_id=213
FBALL,UF,2010-2011,91,Earl Okine,Earl,Okine,DE,"6' 7""",282,RSO,SQ,Gainesville/Gainesville,http://www.gatorzone.com/football/bios.php?player_id=175,http://www.gatorzone.com/football/bios.php?year=2010&player_id=175
FBALL,UF,2010-2011,68,Leon Orr,Leon,Orr,OL,"6' 4""",315,FR,HS,New Port Richey/Gulf,http://www.gatorzone.com/football/bios.php?player_id=240,http://www.gatorzone.com/football/bios.php?year=2010&player_id=240
FBALL,UF,2010-2011,80,Desmond Parks,Desmond,Parks,TE,"6' 5""",244,RFR,SQ,Greer S.C./Greer,http://www.gatorzone.com/football/bios.php?player_id=204,http://www.gatorzone.com/football/bios.php?year=2010&player_id=204
FBALL,UF,2010-2011,18,Ryan Parrish,Ryan,Parrish,QB,"6' 2""",200,FR,HS,Lakeland/Lakeland Christian,http://www.gatorzone.com/football/bios.php?player_id=280,http://www.gatorzone.com/football/bios.php?year=2010&player_id=280
FBALL,UF,2010-2011,71,Matt Patchan,Matt,Patchan,T,"6' 6""",292,RSO,2L,Tampa/Armwood,http://www.gatorzone.com/football/bios.php?player_id=176,http://www.gatorzone.com/football/bios.php?year=2010&player_id=176
FBALL,UF,2010-2011,83,Solomon Patton,Solomon,Patton,WR,"5' 9""",175,FR,HS,"Mobile, Ala./Murphy",http://www.gatorzone.com/football/bios.php?player_id=241,http://www.gatorzone.com/football/bios.php?year=2010&player_id=241
FBALL,UF,2010-2011,53,Scott Peek,Scott,Peek,LB,"6' 1""",216,RSO,SQ,Tampa/Freedom,http://www.gatorzone.com/football/bios.php?player_id=194,http://www.gatorzone.com/football/bios.php?year=2010&player_id=194
FBALL,UF,2010-2011,97,Brad Phillips,Brad,Phillips,K,"5' 9""",178,FR,HS,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?player_id=271,http://www.gatorzone.com/football/bios.php?year=2010&player_id=271
FBALL,UF,2010-2011,87,Josh Postell,Josh,Postell,WR,"6' 3""",222,RSO,SQ,"Atlanta, Ga./Therrell",http://www.gatorzone.com/football/bios.php?player_id=224,http://www.gatorzone.com/football/bios.php?year=2010&player_id=224
FBALL,UF,2010-2011,55,Mike Pouncey,Mike,Pouncey,C,"6' 4""",310,SR,3L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=122,http://www.gatorzone.com/football/bios.php?year=2010&player_id=122
FBALL,UF,2010-2011,7,Ronald Powell,Ronald,Powell,LB,"6' 4""",248,FR,HS,"Moreno Valley, Calif./Rancho Verde",http://www.gatorzone.com/football/bios.php?player_id=259,http://www.gatorzone.com/football/bios.php?year=2010&player_id=259
FBALL,UF,2010-2011,45,T.J. Pridemore,T.J.,Pridemore,FB,"6' 1""",247,RSO,1L,"Gainesville, Ga./Buford",http://www.gatorzone.com/football/bios.php?player_id=191,http://www.gatorzone.com/football/bios.php?year=2010&player_id=191
FBALL,UF,2010-2011,3,Chris Rainey,Chris,Rainey,RB/WR,"5' 9""",178,RJR,2L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=144,http://www.gatorzone.com/football/bios.php?year=2010&player_id=144
FBALL,UF,2010-2011,11,Jordan Reed,Jordan,Reed,QB/TE,"6' 3""",240,RFR,SQ,"New London, Conn./New London",http://www.gatorzone.com/football/bios.php?player_id=214,http://www.gatorzone.com/football/bios.php?year=2010&player_id=214
FBALL,UF,2010-2011,31,Cody Riggs,Cody,Riggs,CB,"5' 9""",166,FR,HS,Fort Lauderdale/St. Thomas Aquinas,http://www.gatorzone.com/football/bios.php?player_id=260,http://www.gatorzone.com/football/bios.php?year=2010&player_id=260
FBALL,UF,2010-2011,50,Sam Robey,Sam,Robey,C,"6' 4""",293,RSO,1L,"Louisville, Ky./Trinity",http://www.gatorzone.com/football/bios.php?player_id=192,http://www.gatorzone.com/football/bios.php?year=2010&player_id=192
FBALL,UF,2010-2011,46,Michael Ross,Michael,Ross,FB,"6' 0""",215,RSO,SQ,Boca Raton/West Boca Raton,http://www.gatorzone.com/football/bios.php?player_id=197,http://www.gatorzone.com/football/bios.php?year=2010&player_id=197
FBALL,UF,2010-2011,37,Ben Sams,Ben,Sams,RB,"5' 11""",199,FR,HS,St. Petersburg/St. Petersburg,http://www.gatorzone.com/football/bios.php?player_id=269,http://www.gatorzone.com/football/bios.php?year=2010&player_id=269
FBALL,UF,2010-2011,92,Terron Sanders,Terron,Sanders,DT,"6' 1""",309,RSR,2L,Bradenton/Southeast,http://www.gatorzone.com/football/bios.php?player_id=83,http://www.gatorzone.com/football/bios.php?year=2010&player_id=83
FBALL,UF,2010-2011,70,Shawn Schmieder,Shawn,Schmieder,DT,"6' 4""",275,RSR,SQ,Jacksonville/Bishop John J. Snyder,http://www.gatorzone.com/football/bios.php?player_id=156,http://www.gatorzone.com/football/bios.php?year=2010&player_id=156
FBALL,UF,2010-2011,29,Joshua Shaw,Joshua,Shaw,CB,"6' 0""",191,FR,HS,"Palmdale, Calif./Palmdale",http://www.gatorzone.com/football/bios.php?player_id=243,http://www.gatorzone.com/football/bios.php?year=2010&player_id=243
FBALL,UF,2010-2011,77,Ian Silberman,Ian,Silberman,T,"6' 5""",285,FR,HS,Orange Park/Fleming Island,http://www.gatorzone.com/football/bios.php?player_id=244,http://www.gatorzone.com/football/bios.php?year=2010&player_id=244
FBALL,UF,2010-2011,60,William Steinmann,William,Steinmann,T,"6' 5""",272,JR,1L,Daytona Beach/Spruce Creek,http://www.gatorzone.com/football/bios.php?player_id=178,http://www.gatorzone.com/football/bios.php?year=2010&player_id=178
FBALL,UF,2010-2011,42,Eric Strack,Eric,Strack,K,"5' 10""",167,RFR,SQ,Palm City/Martin County,http://www.gatorzone.com/football/bios.php?player_id=245,http://www.gatorzone.com/football/bios.php?year=2010&player_id=245
FBALL,UF,2010-2011,19,Caleb Sturgis,Caleb,Sturgis,K,"5' 10""",192,JR,2L,St. Augustine/St. Augustine,http://www.gatorzone.com/football/bios.php?player_id=179,http://www.gatorzone.com/football/bios.php?year=2010&player_id=179
FBALL,UF,2010-2011,95,Hygens Succes,Hygens,Succes,LB,"5' 10""",204,SO,HS,Palm Beach/Glades Central,http://www.gatorzone.com/football/bios.php?player_id=274,http://www.gatorzone.com/football/bios.php?year=2010&player_id=274
FBALL,UF,2010-2011,51,Michael Taylor,Michael,Taylor,LB,"5' 11""",218,FR,HS,"Atlanta, Ga./Westlake",http://www.gatorzone.com/football/bios.php?player_id=261,http://www.gatorzone.com/football/bios.php?year=2010&player_id=261
