Game_ID_2012,Team_Game_ID,Date,Location,TeamCode,Opponent,Result,Overtime,Team,Opponent,Wins,Losses,Streak,Season_Type,Season,Notes
1241,53,"Sun, Apr 1, 2012",@,NOH,Phoenix Suns,L,,75,92,13,40,L 3,Regular Season,2011-2012,
1248,60,"Sun, Apr 15, 2012",,NOH,Memphis Grizzlies,W,,88,75,18,42,W 3,Regular Season,2011-2012,
1252,64,"Sun, Apr 22, 2012",@,NOH,Los Angeles Clippers,L,,98,107,20,44,L 1,Regular Season,2011-2012,
1192,4,"Sun, Jan 1, 2012",@,NOH,Sacramento Kings,L,,80,96,2,2,L 2,Regular Season,2011-2012,
1208,20,"Sun, Jan 29, 2012",,NOH,Atlanta Hawks,L,,72,94,4,16,L 1,Regular Season,2011-2012,
1251,63,"Thu, Apr 19, 2012",,NOH,Houston Rockets,W,OT,105,99,20,43,W 1,Regular Season,2011-2012,
1254,66,"Thu, Apr 26, 2012",@,NOH,Houston Rockets,L,,77,84,21,45,L 1,Regular Season,2011-2012,
1211,23,"Thu, Feb 2, 2012",@,NOH,San Antonio Spurs,L,,81,93,4,19,L 4,Regular Season,2011-2012,
1203,15,"Thu, Jan 19, 2012",@,NOH,Houston Rockets,L,OT,88,90,3,12,L 6,Regular Season,2011-2012,
1232,44,"Thu, Mar 15, 2012",,NOH,Washington Wizards,L,,89,99,10,34,L 3,Regular Season,2011-2012,
1235,47,"Thu, Mar 22, 2012",,NOH,Los Angeles Clippers,W,,97,90,12,35,W 1,Regular Season,2011-2012,
1239,51,"Thu, Mar 29, 2012",@,NOH,Portland Trail Blazers,L,,93,99,13,38,L 1,Regular Season,2011-2012,
1253,65,"Tue, Apr 24, 2012",@,NOH,Golden State Warriors,W,,83,81,21,44,W 1,Regular Season,2011-2012,
1220,32,"Tue, Feb 21, 2012",@,NOH,Indiana Pacers,L,OT,108,117,7,25,L 2,Regular Season,2011-2012,
1222,34,"Tue, Feb 28, 2012",@,NOH,Chicago Bulls,L,,95,99,8,26,L 1,Regular Season,2011-2012,
1246,58,"Wed, Apr 11, 2012",,NOH,Sacramento Kings,W,,105,96,16,42,W 1,Regular Season,2011-2012,
1250,62,"Wed, Apr 18, 2012",@,NOH,Memphis Grizzlies,L,,91,103,19,43,L 1,Regular Season,2011-2012,
1242,54,"Wed, Apr 4, 2012",,NOH,Denver Nuggets,W,,94,92,14,40,W 1,Regular Season,2011-2012,
1190,2,"Wed, Dec 28, 2011",,NOH,Boston Celtics,W,,97,78,2,0,W 2,Regular Season,2011-2012,
1210,22,"Wed, Feb 1, 2012",,NOH,Phoenix Suns,L,,103,120,4,18,L 3,Regular Season,2011-2012,
1217,29,"Wed, Feb 15, 2012",@,NOH,Milwaukee Bucks,W,,92,89,6,23,W 2,Regular Season,2011-2012,
1221,33,"Wed, Feb 22, 2012",@,NOH,Cleveland Cavaliers,W,,89,84,8,25,W 1,Regular Season,2011-2012,
1223,35,"Wed, Feb 29, 2012",,NOH,Toronto Raptors,L,,84,95,8,27,L 2,Regular Season,2011-2012,
1214,26,"Wed, Feb 8, 2012",,NOH,Chicago Bulls,L,,67,90,4,22,L 7,Regular Season,2011-2012,
1198,10,"Wed, Jan 11, 2012",,NOH,Oklahoma City Thunder,L,,85,95,3,7,L 1,Regular Season,2011-2012,
1202,14,"Wed, Jan 18, 2012",,NOH,Memphis Grizzlies,L,,87,93,3,11,L 5,Regular Season,2011-2012,
1206,18,"Wed, Jan 25, 2012",@,NOH,Oklahoma City Thunder,L,,91,101,3,15,L 9,Regular Season,2011-2012,
1194,6,"Wed, Jan 4, 2012",,NOH,Philadelphia 76ers,L,,93,101,2,4,L 4,Regular Season,2011-2012,
1231,43,"Wed, Mar 14, 2012",,NOH,Los Angeles Lakers,L,OT,101,107,10,33,L 2,Regular Season,2011-2012,
1234,46,"Wed, Mar 21, 2012",,NOH,Golden State Warriors,L,,92,101,11,35,L 1,Regular Season,2011-2012,
1238,50,"Wed, Mar 28, 2012",@,NOH,Golden State Warriors,W,,102,87,13,37,W 1,Regular Season,2011-2012,
1227,39,"Wed, Mar 7, 2012",@,NOH,Sacramento Kings,L,,98,99,9,30,L 3,Regular Season,2011-2012,
1313,59,"Fri, Apr 13, 2012",,NYK,Washington Wizards,W,,103,65,31,28,W 2,Regular Season,2011-2012,
1317,63,"Fri, Apr 20, 2012",@,NYK,Cleveland Cavaliers,L,,90,98,33,30,L 1,Regular Season,2011-2012,
1281,27,"Fri, Feb 10, 2012",,NYK,Los Angeles Lakers,W,,92,85,12,15,W 4,Regular Season,2011-2012,
1285,31,"Fri, Feb 17, 2012",,NYK,New Orleans Hornets,L,,85,89,15,16,L 1,Regular Season,2011-2012,
1277,23,"Fri, Feb 3, 2012",@,NYK,Boston Celtics,L,,89,91,8,15,L 2,Regular Season,2011-2012,
1269,15,"Fri, Jan 20, 2012",,NYK,Milwaukee Bucks,L,,86,100,6,9,L 5,Regular Season,2011-2012,
1273,19,"Fri, Jan 27, 2012",@,NYK,Miami Heat,L,,89,99,7,12,L 2,Regular Season,2011-2012,
1261,7,"Fri, Jan 6, 2012",@,NYK,Washington Wizards,W,,99,96,3,4,W 1,Regular Season,2011-2012,
1298,44,"Fri, Mar 16, 2012",,NYK,Indiana Pacers,W,,115,100,20,24,W 2,Regular Season,2011-2012,
1302,48,"Fri, Mar 23, 2012",@,NYK,Toronto Raptors,L,,79,96,23,25,L 1,Regular Season,2011-2012,
1306,52,"Fri, Mar 30, 2012",@,NYK,Atlanta Hawks,L,,90,100,26,26,L 1,Regular Season,2011-2012,
1294,40,"Fri, Mar 9, 2012",@,NYK,Milwaukee Bucks,L,,114,119,18,22,L 4,Regular Season,2011-2012,
1287,33,"Mon, Feb 20, 2012",,NYK,New Jersey Nets,L,,92,100,16,17,L 1,Regular Season,2011-2012,
1279,25,"Mon, Feb 6, 2012",,NYK,Utah Jazz,W,,99,88,10,15,W 2,Regular Season,2011-2012,
1267,13,"Mon, Jan 16, 2012",,NYK,Orlando Magic,L,,93,102,6,7,L 3,Regular Season,2011-2012,
1259,5,"Mon, Jan 2, 2012",,NYK,Toronto Raptors,L,,85,90,2,3,L 1,Regular Season,2011-2012,
1263,9,"Mon, Jan 9, 2012",,NYK,Charlotte Bobcats,W,,91,87,5,4,W 3,Regular Season,2011-2012,
1296,42,"Mon, Mar 12, 2012",@,NYK,Chicago Bulls,L,,99,104,18,24,L 6,Regular Season,2011-2012,
1304,50,"Mon, Mar 26, 2012",,NYK,Milwaukee Bucks,W,,89,80,25,25,W 2,Regular Season,2011-2012,
1258,4,"Sat, Dec 31, 2011",@,NYK,Sacramento Kings,W,,114,92,2,2,W 1,Regular Season,2011-2012,
1282,28,"Sat, Feb 11, 2012",@,NYK,Minnesota Timberwolves,W,,100,98,13,15,W 5,Regular Season,2011-2012,
1278,24,"Sat, Feb 4, 2012",,NYK,New Jersey Nets,W,,99,92,9,15,W 1,Regular Season,2011-2012,
1266,12,"Sat, Jan 14, 2012",@,NYK,Oklahoma City Thunder,L,,92,104,6,6,L 2,Regular Season,2011-2012,
1270,16,"Sat, Jan 21, 2012",,NYK,Denver Nuggets,L,2OT,114,119,6,10,L 6,Regular Season,2011-2012,
1274,20,"Sat, Jan 28, 2012",@,NYK,Houston Rockets,L,,84,97,7,13,L 3,Regular Season,2011-2012,
1262,8,"Sat, Jan 7, 2012",@,NYK,Detroit Pistons,W,,103,80,4,4,W 2,Regular Season,2011-2012,
1299,45,"Sat, Mar 17, 2012",@,NYK,Indiana Pacers,W,,102,88,21,24,W 3,Regular Season,2011-2012,
1303,49,"Sat, Mar 24, 2012",,NYK,Detroit Pistons,W,,101,79,24,25,W 1,Regular Season,2011-2012,
1307,53,"Sat, Mar 31, 2012",,NYK,Cleveland Cavaliers,W,,91,75,27,26,W 1,Regular Season,2011-2012,
1314,60,"Sun, Apr 15, 2012",,NYK,Miami Heat,L,,85,93,31,29,L 1,Regular Season,2011-2012,
1318,64,"Sun, Apr 22, 2012",@,NYK,Atlanta Hawks,W,,113,112,34,30,W 1,Regular Season,2011-2012,
1310,56,"Sun, Apr 8, 2012",,NYK,Chicago Bulls,W,OT,100,99,29,27,W 2,Regular Season,2011-2012,
1255,1,"Sun, Dec 25, 2011",,NYK,Boston Celtics,W,,106,104,1,0,W 1,Regular Season,2011-2012,
1286,32,"Sun, Feb 19, 2012",,NYK,Dallas Mavericks,W,,104,97,16,16,W 1,Regular Season,2011-2012,
1295,41,"Sun, Mar 11, 2012",,NYK,Philadelphia 76ers,L,,94,106,18,23,L 5,Regular Season,2011-2012,
1291,37,"Sun, Mar 4, 2012",@,NYK,Boston Celtics,L,OT,111,115,18,19,L 1,Regular Season,2011-2012,
1320,66,"Thu, Apr 26, 2012",@,NYK,Charlotte Bobcats,W,,104,84,36,30,W 3,Regular Season,2011-2012,
1309,55,"Thu, Apr 5, 2012",@,NYK,Orlando Magic,W,,96,80,28,27,W 1,Regular Season,2011-2012,
1257,3,"Thu, Dec 29, 2011",@,NYK,Los Angeles Lakers,L,,82,99,1,2,L 2,Regular Season,2011-2012,
1276,22,"Thu, Feb 2, 2012",,NYK,Chicago Bulls,L,,102,105,8,14,L 1,Regular Season,2011-2012,
1289,35,"Thu, Feb 23, 2012",@,NYK,Miami Heat,L,,88,102,17,18,L 1,Regular Season,2011-2012,
1265,11,"Thu, Jan 12, 2012",@,NYK,Memphis Grizzlies,L,,83,94,6,5,L 1,Regular Season,2011-2012,
1311,57,"Tue, Apr 10, 2012",@,NYK,Chicago Bulls,L,,86,98,29,28,L 1,Regular Season,2011-2012,
1315,61,"Tue, Apr 17, 2012",,NYK,Boston Celtics,W,,118,110,32,29,W 1,Regular Season,2011-2012,
1308,54,"Tue, Apr 3, 2012",@,NYK,Indiana Pacers,L,,104,112,27,27,L 1,Regular Season,2011-2012,
1283,29,"Tue, Feb 14, 2012",@,NYK,Toronto Raptors,W,,90,87,14,15,W 6,Regular Season,2011-2012,
1271,17,"Tue, Jan 24, 2012",@,NYK,Charlotte Bobcats,W,,111,78,7,10,W 1,Regular Season,2011-2012,
1275,21,"Tue, Jan 31, 2012",,NYK,Detroit Pistons,W,,113,86,8,13,W 1,Regular Season,2011-2012,
1300,46,"Tue, Mar 20, 2012",,NYK,Toronto Raptors,W,,106,87,22,24,W 4,Regular Season,2011-2012,
1292,38,"Tue, Mar 6, 2012",@,NYK,Dallas Mavericks,L,,85,95,18,20,L 2,Regular Season,2011-2012,
1312,58,"Wed, Apr 11, 2012",@,NYK,Milwaukee Bucks,W,,111,107,30,28,W 1,Regular Season,2011-2012,
1316,62,"Wed, Apr 18, 2012",@,NYK,New Jersey Nets,W,,104,95,33,29,W 2,Regular Season,2011-2012,
1319,65,"Wed, Apr 25, 2012",,NYK,Los Angeles Clippers,W,,99,93,35,30,W 2,Regular Season,2011-2012,
1256,2,"Wed, Dec 28, 2011",@,NYK,Golden State Warriors,L,,78,92,1,1,L 1,Regular Season,2011-2012,
1284,30,"Wed, Feb 15, 2012",,NYK,Sacramento Kings,W,,100,85,15,15,W 7,Regular Season,2011-2012,
1288,34,"Wed, Feb 22, 2012",,NYK,Atlanta Hawks,W,,99,82,17,17,W 1,Regular Season,2011-2012,
1290,36,"Wed, Feb 29, 2012",,NYK,Cleveland Cavaliers,W,,120,103,18,18,W 1,Regular Season,2011-2012,
1280,26,"Wed, Feb 8, 2012",@,NYK,Washington Wizards,W,,107,93,11,15,W 3,Regular Season,2011-2012,
1264,10,"Wed, Jan 11, 2012",,NYK,Philadelphia 76ers,W,,85,79,6,4,W 4,Regular Season,2011-2012,
1268,14,"Wed, Jan 18, 2012",,NYK,Phoenix Suns,L,,88,91,6,8,L 4,Regular Season,2011-2012,
1272,18,"Wed, Jan 25, 2012",@,NYK,Cleveland Cavaliers,L,,81,91,7,11,L 1,Regular Season,2011-2012,
1260,6,"Wed, Jan 4, 2012",,NYK,Charlotte Bobcats,L,,110,118,2,4,L 2,Regular Season,2011-2012,
1297,43,"Wed, Mar 14, 2012",,NYK,Portland Trail Blazers,W,,121,79,19,24,W 1,Regular Season,2011-2012,
1301,47,"Wed, Mar 21, 2012",@,NYK,Philadelphia 76ers,W,,82,79,23,24,W 5,Regular Season,2011-2012,
1305,51,"Wed, Mar 28, 2012",,NYK,Orlando Magic,W,,108,86,26,25,W 3,Regular Season,2011-2012,
1293,39,"Wed, Mar 7, 2012",@,NYK,San Antonio Spurs,L,,105,118,18,21,L 3,Regular Season,2011-2012,
1379,59,"Fri, Apr 13, 2012",,OKC,Sacramento Kings,W,,115,89,43,16,W 1,Regular Season,2011-2012,
1383,63,"Fri, Apr 20, 2012",@,OKC,Sacramento Kings,W,,103,92,46,17,W 2,Regular Season,2011-2012,
1375,55,"Fri, Apr 6, 2012",@,OKC,Indiana Pacers,L,,98,103,40,15,L 3,Regular Season,2011-2012,
1347,27,"Fri, Feb 10, 2012",@,OKC,Utah Jazz,W,,101,87,21,6,W 1,Regular Season,2011-2012,
1350,30,"Fri, Feb 17, 2012",,OKC,Golden State Warriors,W,,110,87,23,7,W 1,Regular Season,2011-2012,
1342,22,"Fri, Feb 3, 2012",,OKC,Memphis Grizzlies,W,,101,94,18,4,W 2,Regular Season,2011-2012,
1339,19,"Fri, Jan 27, 2012",@,OKC,Golden State Warriors,W,,120,109,16,3,W 4,Regular Season,2011-2012,
1328,8,"Fri, Jan 6, 2012",,OKC,Houston Rockets,W,,109,94,6,2,W 1,Regular Season,2011-2012,
1364,44,"Fri, Mar 16, 2012",,OKC,San Antonio Spurs,L,,105,114,33,11,L 1,Regular Season,2011-2012,
1368,48,"Fri, Mar 23, 2012",,OKC,Minnesota Timberwolves,W,2OT,149,140,36,12,W 2,Regular Season,2011-2012,
1360,40,"Fri, Mar 9, 2012",,OKC,Cleveland Cavaliers,L,,90,96,31,9,L 1,Regular Season,2011-2012,
1361,7,"Fri, May 18, 2012",@,OKC,Los Angeles Lakers,L,,96,99,6,1,L 1,Playoffs,2011-2012,
1381,61,"Mon, Apr 16, 2012",@,OKC,Los Angeles Clippers,L,,77,92,44,17,L 1,Regular Season,2011-2012,
1373,53,"Mon, Apr 2, 2012",,OKC,Memphis Grizzlies,L,,88,94,40,13,L 1,Regular Season,2011-2012,
1374,2,"Mon, Apr 30, 2012",,OKC,Dallas Mavericks,W,,102,99,2,0,W 2,Playoffs,2011-2012,
1377,57,"Mon, Apr 9, 2012",@,OKC,Milwaukee Bucks,W,,109,89,42,15,W 2,Regular Season,2011-2012,
1322,2,"Mon, Dec 26, 2011",@,OKC,Minnesota Timberwolves,W,,104,100,2,0,W 2,Regular Season,2011-2012,
1352,32,"Mon, Feb 20, 2012",,OKC,New Orleans Hornets,W,,101,93,25,7,W 3,Regular Season,2011-2012,
1344,24,"Mon, Feb 6, 2012",@,OKC,Portland Trail Blazers,W,OT,111,107,19,5,W 1,Regular Season,2011-2012,
1334,14,"Mon, Jan 16, 2012",@,OKC,Boston Celtics,W,,97,88,12,2,W 7,Regular Season,2011-2012,
1326,6,"Mon, Jan 2, 2012",@,OKC,Dallas Mavericks,L,,87,100,5,1,L 1,Regular Season,2011-2012,
1337,17,"Mon, Jan 23, 2012",,OKC,Detroit Pistons,W,,99,79,14,3,W 2,Regular Season,2011-2012,
1340,20,"Mon, Jan 30, 2012",@,OKC,Los Angeles Clippers,L,,100,112,16,4,L 1,Regular Season,2011-2012,
1341,14,"Mon, Jun 4, 2012",@,OKC,San Antonio Spurs,W,,108,103,11,3,W 3,Playoffs,2011-2012,
1358,38,"Mon, Mar 5, 2012",,OKC,Dallas Mavericks,W,,95,91,30,8,W 1,Regular Season,2011-2012,
1359,5,"Mon, May 14, 2012",,OKC,Los Angeles Lakers,W,,119,90,5,0,W 5,Playoffs,2011-2012,
1360,9,"Mon, May 21, 2012",,OKC,Los Angeles Lakers,W,,106,90,8,1,W 2,Playoffs,2011-2012,
1380,60,"Sat, Apr 14, 2012",@,OKC,Minnesota Timberwolves,W,,115,110,44,16,W 2,Regular Season,2011-2012,
1381,1,"Sat, Apr 28, 2012",,OKC,Dallas Mavericks,W,,99,98,1,0,W 1,Playoffs,2011-2012,
1325,5,"Sat, Dec 31, 2011",,OKC,Phoenix Suns,W,,107,97,5,0,W 5,Regular Season,2011-2012,
1343,23,"Sat, Feb 4, 2012",@,OKC,San Antonio Spurs,L,,96,107,18,5,L 1,Regular Season,2011-2012,
1333,13,"Sat, Jan 14, 2012",,OKC,New York Knicks,W,,104,92,11,2,W 6,Regular Season,2011-2012,
1336,16,"Sat, Jan 21, 2012",@,OKC,New Jersey Nets,W,,84,74,13,3,W 1,Regular Season,2011-2012,
1329,9,"Sat, Jan 7, 2012",@,OKC,Houston Rockets,W,,98,95,7,2,W 2,Regular Season,2011-2012,
1330,13,"Sat, Jun 2, 2012",,OKC,San Antonio Spurs,W,,109,103,10,3,W 2,Playoffs,2011-2012,
1361,41,"Sat, Mar 10, 2012",,OKC,Charlotte Bobcats,W,,122,95,32,9,W 1,Regular Season,2011-2012,
1357,37,"Sat, Mar 3, 2012",@,OKC,Atlanta Hawks,L,,90,97,29,8,L 1,Regular Season,2011-2012,
1358,8,"Sat, May 19, 2012",@,OKC,Los Angeles Lakers,W,,103,100,7,1,W 1,Playoffs,2011-2012,
1359,4,"Sat, May 5, 2012",@,OKC,Dallas Mavericks,W,,103,97,4,0,W 4,Playoffs,2011-2012,
1372,52,"Sun, Apr 1, 2012",,OKC,Chicago Bulls,W,,92,78,40,12,W 6,Regular Season,2011-2012,
1384,64,"Sun, Apr 22, 2012",@,OKC,Los Angeles Lakers,L,2OT,106,114,46,18,L 1,Regular Season,2011-2012,
1376,56,"Sun, Apr 8, 2012",,OKC,Toronto Raptors,W,,91,75,41,15,W 1,Regular Season,2011-2012,
1321,1,"Sun, Dec 25, 2011",,OKC,Orlando Magic,W,,97,89,1,0,W 1,Regular Season,2011-2012,
1351,31,"Sun, Feb 19, 2012",,OKC,Denver Nuggets,W,OT,124,118,24,7,W 2,Regular Season,2011-2012,
1330,10,"Sun, Jan 8, 2012",,OKC,San Antonio Spurs,W,,108,96,8,2,W 3,Regular Season,2011-2012,
1331,18,"Sun, Jun 17, 2012",@,OKC,Miami Heat,L,,85,91,13,5,L 2,Playoffs,2011-2012,
1365,45,"Sun, Mar 18, 2012",,OKC,Portland Trail Blazers,W,,111,95,34,11,W 1,Regular Season,2011-2012,
1369,49,"Sun, Mar 25, 2012",,OKC,Miami Heat,W,,103,87,37,12,W 3,Regular Season,2011-2012,
1370,10,"Sun, May 27, 2012",@,OKC,San Antonio Spurs,L,,98,101,8,2,L 1,Playoffs,2011-2012,
1324,4,"Thu, Dec 29, 2011",,OKC,Dallas Mavericks,W,,104,102,4,0,W 4,Regular Season,2011-2012,
1354,34,"Thu, Feb 23, 2012",,OKC,Los Angeles Lakers,W,,100,85,27,7,W 5,Regular Season,2011-2012,
1346,26,"Thu, Feb 9, 2012",@,OKC,Sacramento Kings,L,,101,106,20,6,L 1,Regular Season,2011-2012,
1347,17,"Thu, Jun 14, 2012",,OKC,Miami Heat,L,,96,100,13,4,L 1,Playoffs,2011-2012,
1348,20,"Thu, Jun 21, 2012",@,OKC,Miami Heat,L,,106,121,13,7,L 4,Playoffs,2011-2012,
1356,36,"Thu, Mar 1, 2012",@,OKC,Orlando Magic,W,,105,102,29,7,W 7,Regular Season,2011-2012,
1363,43,"Thu, Mar 15, 2012",@,OKC,Denver Nuggets,W,,103,90,33,10,W 1,Regular Season,2011-2012,
1371,51,"Thu, Mar 29, 2012",@,OKC,Los Angeles Lakers,W,,102,93,39,12,W 5,Regular Season,2011-2012,
1372,3,"Thu, May 3, 2012",@,OKC,Dallas Mavericks,W,,95,79,3,0,W 3,Playoffs,2011-2012,
1373,12,"Thu, May 31, 2012",,OKC,San Antonio Spurs,W,,102,82,9,3,W 1,Playoffs,2011-2012,
1385,65,"Tue, Apr 24, 2012",,OKC,Sacramento Kings,W,,118,110,47,18,W 1,Regular Season,2011-2012,
1348,28,"Tue, Feb 14, 2012",,OKC,Utah Jazz,W,,111,85,22,6,W 2,Regular Season,2011-2012,
1345,25,"Tue, Feb 7, 2012",@,OKC,Golden State Warriors,W,,119,116,20,5,W 2,Regular Season,2011-2012,
1331,11,"Tue, Jan 10, 2012",@,OKC,Memphis Grizzlies,W,,100,95,9,2,W 4,Regular Season,2011-2012,
1327,7,"Tue, Jan 3, 2012",,OKC,Portland Trail Blazers,L,,93,103,5,2,L 2,Regular Season,2011-2012,
1328,16,"Tue, Jun 12, 2012",,OKC,Miami Heat,W,,105,94,13,3,W 5,Playoffs,2011-2012,
1329,19,"Tue, Jun 19, 2012",@,OKC,Miami Heat,L,,98,104,13,6,L 3,Playoffs,2011-2012,
1362,42,"Tue, Mar 13, 2012",,OKC,Houston Rockets,L,,103,104,32,10,L 1,Regular Season,2011-2012,
1366,46,"Tue, Mar 20, 2012",@,OKC,Utah Jazz,L,,90,97,34,12,L 1,Regular Season,2011-2012,
1370,50,"Tue, Mar 27, 2012",@,OKC,Portland Trail Blazers,W,,109,95,38,12,W 4,Regular Season,2011-2012,
1371,11,"Tue, May 29, 2012",@,OKC,San Antonio Spurs,L,,111,120,8,3,L 2,Playoffs,2011-2012,
1378,58,"Wed, Apr 11, 2012",,OKC,Los Angeles Clippers,L,,98,100,42,16,L 1,Regular Season,2011-2012,
1382,62,"Wed, Apr 18, 2012",@,OKC,Phoenix Suns,W,,109,97,45,17,W 1,Regular Season,2011-2012,
1386,66,"Wed, Apr 25, 2012",,OKC,Denver Nuggets,L,,101,106,47,19,L 1,Regular Season,2011-2012,
1374,54,"Wed, Apr 4, 2012",@,OKC,Miami Heat,L,,93,98,40,14,L 2,Regular Season,2011-2012,
1323,3,"Wed, Dec 28, 2011",@,OKC,Memphis Grizzlies,W,,98,95,3,0,W 3,Regular Season,2011-2012,
1341,21,"Wed, Feb 1, 2012",@,OKC,Dallas Mavericks,W,,95,86,17,4,W 1,Regular Season,2011-2012,
1349,29,"Wed, Feb 15, 2012",@,OKC,Houston Rockets,L,,95,96,22,7,L 1,Regular Season,2011-2012,
1353,33,"Wed, Feb 22, 2012",,OKC,Boston Celtics,W,,119,104,26,7,W 4,Regular Season,2011-2012,
1355,35,"Wed, Feb 29, 2012",@,OKC,Philadelphia 76ers,W,,92,88,28,7,W 6,Regular Season,2011-2012,
1332,12,"Wed, Jan 11, 2012",@,OKC,New Orleans Hornets,W,,95,85,10,2,W 5,Regular Season,2011-2012,
1335,15,"Wed, Jan 18, 2012",@,OKC,Washington Wizards,L,,102,105,12,3,L 1,Regular Season,2011-2012,
1338,18,"Wed, Jan 25, 2012",,OKC,New Orleans Hornets,W,,101,91,15,3,W 3,Regular Season,2011-2012,
1339,15,"Wed, Jun 6, 2012",,OKC,San Antonio Spurs,W,,107,99,12,3,W 4,Playoffs,2011-2012,
1367,47,"Wed, Mar 21, 2012",,OKC,Los Angeles Clippers,W,,114,91,35,12,W 1,Regular Season,2011-2012,
1359,39,"Wed, Mar 7, 2012",,OKC,Phoenix Suns,W,,115,104,31,8,W 2,Regular Season,2011-2012,
1360,6,"Wed, May 16, 2012",,OKC,Los Angeles Lakers,W,,77,75,6,0,W 6,Playoffs,2011-2012,
1445,59,"Fri, Apr 13, 2012",,ORL,Atlanta Hawks,L,,81,109,34,25,L 2,Regular Season,2011-2012,
1390,4,"Fri, Dec 30, 2011",@,ORL,Charlotte Bobcats,W,,100,79,3,1,W 3,Regular Season,2011-2012,
1413,27,"Fri, Feb 10, 2012",,ORL,Atlanta Hawks,L,OT,87,89,16,11,L 1,Regular Season,2011-2012,
1417,31,"Fri, Feb 17, 2012",,ORL,Milwaukee Bucks,W,,94,85,20,11,W 4,Regular Season,2011-2012,
1409,23,"Fri, Feb 3, 2012",,ORL,Cleveland Cavaliers,W,,102,94,14,9,W 2,Regular Season,2011-2012,
1401,15,"Fri, Jan 20, 2012",,ORL,Los Angeles Lakers,W,,92,80,11,4,W 1,Regular Season,2011-2012,
1405,19,"Fri, Jan 27, 2012",@,ORL,New Orleans Hornets,L,,67,93,12,7,L 2,Regular Season,2011-2012,
1394,8,"Fri, Jan 6, 2012",,ORL,Chicago Bulls,L,,83,97,5,3,L 1,Regular Season,2011-2012,
1431,45,"Fri, Mar 16, 2012",,ORL,New Jersey Nets,W,,86,70,29,16,W 1,Regular Season,2011-2012,
1435,49,"Fri, Mar 23, 2012",,ORL,Cleveland Cavaliers,W,,93,80,31,18,W 2,Regular Season,2011-2012,
1438,52,"Fri, Mar 30, 2012",,ORL,Dallas Mavericks,L,,98,100,32,20,L 2,Regular Season,2011-2012,
1447,61,"Mon, Apr 16, 2012",,ORL,Philadelphia 76ers,W,,113,100,36,25,W 2,Regular Season,2011-2012,
1448,2,"Mon, Apr 30, 2012",@,ORL,Indiana Pacers,L,,78,93,1,1,L 1,Playoffs,2011-2012,
1443,57,"Mon, Apr 9, 2012",,ORL,Detroit Pistons,W,,119,89,34,23,W 2,Regular Season,2011-2012,
1388,2,"Mon, Dec 26, 2011",,ORL,Houston Rockets,W,,104,95,1,1,W 1,Regular Season,2011-2012,
1415,29,"Mon, Feb 13, 2012",,ORL,Minnesota Timberwolves,W,,102,89,18,11,W 2,Regular Season,2011-2012,
1419,33,"Mon, Feb 20, 2012",@,ORL,Milwaukee Bucks,W,,93,90,21,12,W 1,Regular Season,2011-2012,
1411,25,"Mon, Feb 6, 2012",,ORL,Los Angeles Clippers,L,OT,102,107,15,10,L 1,Regular Season,2011-2012,
1398,12,"Mon, Jan 16, 2012",@,ORL,New York Knicks,W,,102,93,9,3,W 4,Regular Season,2011-2012,
1392,6,"Mon, Jan 2, 2012",@,ORL,Detroit Pistons,L,,78,89,4,2,L 1,Regular Season,2011-2012,
1402,16,"Mon, Jan 23, 2012",@,ORL,Boston Celtics,L,,56,87,11,5,L 1,Regular Season,2011-2012,
1407,21,"Mon, Jan 30, 2012",@,ORL,Philadelphia 76ers,L,,69,74,12,9,L 4,Regular Season,2011-2012,
1433,47,"Mon, Mar 19, 2012",,ORL,Chicago Bulls,L,,59,85,29,18,L 2,Regular Season,2011-2012,
1436,50,"Mon, Mar 26, 2012",@,ORL,Toronto Raptors,W,,117,101,32,18,W 3,Regular Season,2011-2012,
1425,39,"Mon, Mar 5, 2012",@,ORL,Toronto Raptors,W,,92,88,25,14,W 2,Regular Season,2011-2012,
1449,63,"Sat, Apr 21, 2012",@,ORL,Utah Jazz,L,OT,107,117,36,27,L 2,Regular Season,2011-2012,
1450,1,"Sat, Apr 28, 2012",@,ORL,Indiana Pacers,W,,81,77,1,0,W 1,Playoffs,2011-2012,
1442,56,"Sat, Apr 7, 2012",@,ORL,Philadelphia 76ers,W,,88,82,33,23,W 1,Regular Season,2011-2012,
1414,28,"Sat, Feb 11, 2012",@,ORL,Milwaukee Bucks,W,,99,94,17,11,W 1,Regular Season,2011-2012,
1410,24,"Sat, Feb 4, 2012",@,ORL,Indiana Pacers,W,,85,81,15,9,W 3,Regular Season,2011-2012,
1424,38,"Sat, Mar 3, 2012",,ORL,Milwaukee Bucks,W,,114,98,24,14,W 1,Regular Season,2011-2012,
1425,4,"Sat, May 5, 2012",,ORL,Indiana Pacers,L,OT,99,101,1,3,L 3,Playoffs,2011-2012,
1439,53,"Sun, Apr 1, 2012",,ORL,Denver Nuggets,L,,101,104,32,21,L 3,Regular Season,2011-2012,
1446,60,"Sun, Apr 15, 2012",@,ORL,Cleveland Cavaliers,W,,100,84,35,25,W 1,Regular Season,2011-2012,
1450,64,"Sun, Apr 22, 2012",@,ORL,Denver Nuggets,L,,74,101,36,28,L 3,Regular Season,2011-2012,
1387,1,"Sun, Dec 25, 2011",@,ORL,Oklahoma City Thunder,L,,89,97,0,1,L 1,Regular Season,2011-2012,
