,team,season,player,position,age,salary_millions,salary_2013_millions,sources,notes_other,table_name,player_bref_url,disputed_salary,tm,pst_team
1485,Seattle Mariners,2005,Adrian Beltre,Third Baseman,26,11.4,13.626,,,salaries,http://www.baseball-reference.com/players/b/beltrad01.shtml,FALSE,SEA,Mariners
1486,Seattle Mariners,2005,Adrian Beltre,Third Baseman,26,11.4,13.626,,,salaries,http://www.baseball-reference.com/players/b/beltrad01.shtml,FALSE,SEA,Mariners
1487,Seattle Mariners,1989,Steve Trout,Pitcher,31,0.105,0.198,Larry Grasso corrections,,salaries,http://www.baseball-reference.com/players/t/troutst01.shtml,FALSE,SEA,Mariners
1488,Seattle Mariners,2007,Felix Hernandez,Pitcher,21,0.42,0.473,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1489,Seattle Mariners,2008,Ichiro Suzuki,Rightfielder,34,17.102,18.543,,,salaries,http://www.baseball-reference.com/players/s/suzukic01.shtml,FALSE,SEA,Mariners
1490,Seattle Mariners,2006,Felix Hernandez,Pitcher,20,0.34,0.394,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1491,Seattle Mariners,2008,Adrian Beltre,Third Baseman,29,13.4,14.529,,,salaries,http://www.baseball-reference.com/players/b/beltrad01.shtml,FALSE,SEA,Mariners
1492,Seattle Mariners,2006,Adrian Beltre,Third Baseman,27,12.9,14.938,,,salaries,http://www.baseball-reference.com/players/b/beltrad01.shtml,FALSE,SEA,Mariners
1493,Seattle Mariners,2007,Felix Hernandez,Pitcher,21,0.42,0.473,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1494,Seattle Mariners,2008,Felix Hernandez,Pitcher,22,0.54,0.585,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1495,Seattle Mariners,2012,Ichiro Suzuki,Rightfielder,38,17,17.286,contracts,,salaries,http://www.baseball-reference.com/players/s/suzukic01.shtml,FALSE,SEA,Mariners
1496,Seattle Mariners,2012,Kevin Millwood,Pitcher,37,1,1.017,contracts,,salaries,http://www.baseball-reference.com/players/m/millwke01.shtml,FALSE,SEA,Mariners
1497,Seattle Mariners,2001,Ichiro Suzuki,Rightfielder,27,5.667,7.471,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/s/suzukic01.shtml,FALSE,SEA,Mariners
1498,Seattle Mariners,1999,Alex Rodriguez,"Shortstop, Third Baseman",23,3.112,4.362,,,salaries,http://www.baseball-reference.com/players/r/rodrial01.shtml,TRUE,SEA,Mariners
1499,Seattle Mariners,2010,Felix Hernandez,Pitcher,24,7.2,7.708,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1500,Seattle Mariners,1991,Omar Vizquel,"Shortstop, Third Baseman",24,0.18,0.309,USA Today survey,,salaries,http://www.baseball-reference.com/players/v/vizquom01.shtml,FALSE,SEA,Mariners
1501,Seattle Mariners,2004,Ichiro Suzuki,Rightfielder,30,6.5,8.033,,,salaries,http://www.baseball-reference.com/players/s/suzukic01.shtml,TRUE,SEA,Mariners
1502,Seattle Mariners,2007,Adrian Beltre,Third Baseman,28,12.9,14.523,,,salaries,http://www.baseball-reference.com/players/b/beltrad01.shtml,FALSE,SEA,Mariners
1503,Seattle Mariners,2006,Felix Hernandez,Pitcher,20,0.34,0.394,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1504,Seattle Mariners,1993,Omar Vizquel,"Shortstop, Third Baseman",26,1.113,1.798,1996 Joint Exhibit 1,,salaries,http://www.baseball-reference.com/players/v/vizquom01.shtml,FALSE,SEA,Mariners
1505,Seattle Mariners,2005,Gil Meche,Pitcher,26,2.535,3.03,,,salaries,http://www.baseball-reference.com/players/m/mechegi01.shtml,FALSE,SEA,Mariners
1506,Seattle Mariners,2000,Alex Rodriguez,"Shortstop, Third Baseman",24,4.362,5.914,,,salaries,http://www.baseball-reference.com/players/r/rodrial01.shtml,TRUE,SEA,Mariners
1507,Seattle Mariners,2007,Ichiro Suzuki,Rightfielder,33,12.5,14.073,,,salaries,http://www.baseball-reference.com/players/s/suzukic01.shtml,FALSE,SEA,Mariners
1508,Seattle Mariners,2010,Felix Hernandez,Pitcher,24,7.2,7.708,,,salaries,http://www.baseball-reference.com/players/h/hernafe02.shtml,FALSE,SEA,Mariners
1509,Seattle Mariners,2009,Adrian Beltre,Third Baseman,30,13.4,14.581,,,salaries,http://www.baseball-reference.com/players/b/beltrad01.shtml,FALSE,SEA,Mariners
1510,Seattle Mariners,1995,Alex Rodriguez,"Shortstop, Third Baseman",19,0.442,0.678,1996 Joint Exhibit 1,"Includes $333,333 signing bonus",salaries,http://www.baseball-reference.com/players/r/rodrial01.shtml,FALSE,SEA,Mariners
1511,Seattle Mariners,1989,Omar Vizquel,"Shortstop, Third Baseman",22,0.068,0.128,1989 USA Today survey,,salaries,http://www.baseball-reference.com/players/v/vizquom01.shtml,FALSE,SEA,Mariners
1512,Seattle Mariners,1994,Alex Rodriguez,"Shortstop, Third Baseman",18,0.442,0.697,1996 Joint Exhibit 1,"Includes $333,333 signing bonus",salaries,http://www.baseball-reference.com/players/r/rodrial01.shtml,FALSE,SEA,Mariners
1513,Seattle Mariners,2005,Ichiro Suzuki,Rightfielder,31,12.5,14.941,,,salaries,http://www.baseball-reference.com/players/s/suzukic01.shtml,FALSE,SEA,Mariners
1514,Seattle Mariners,2004,Gil Meche,Pitcher,25,1.95,2.41,4/7/04 AP,,salaries,http://www.baseball-reference.com/players/m/mechegi01.shtml,FALSE,SEA,Mariners
1515,St. Louis Cardinals,1980,Keith Hernandez,First Baseman,26,0.76,2.153,1981 TSN Guide,"5 years/$3.8MM, breakdown unclear",salaries,http://www.baseball-reference.com/players/h/hernake01.shtml,FALSE,STL,Cardinals
1516,St. Louis Cardinals,1976,Al Hrabosky,Pitcher,26,0.045,0.185,3/27/76 TSN,,salaries,http://www.baseball-reference.com/players/h/hraboal01.shtml,FALSE,STL,Cardinals
1517,St. Louis Cardinals,2007,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",27,12.938,14.566,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1518,St. Louis Cardinals,2010,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",30,14.596,15.625,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1519,St. Louis Cardinals,2005,Chris Carpenter,Pitcher,30,2,2.391,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1520,St. Louis Cardinals,2003,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",23,0.9,1.142,4/3/03 AP,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1521,St. Louis Cardinals,1991,Lee Smith,Pitcher,33,2.792,4.785,1994 Joint Exhibit 1,"Includes $266,666 signing bonus, $125K earned",salaries,http://www.baseball-reference.com/players/s/smithle02.shtml,FALSE,STL,Cardinals
1522,St. Louis Cardinals,2008,Adam Wainwright,Pitcher,26,0.688,0.745,,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1523,St. Louis Cardinals,2000,J.D. Drew,Rightfielder,24,1.75,2.372,4/5/00 AP,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1524,St. Louis Cardinals,2006,Yadier Molina,Catcher,23,0.4,0.463,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1525,St. Louis Cardinals,2009,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",29,14.427,15.698,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1526,St. Louis Cardinals,2003,J.D. Drew,Rightfielder,27,3.7,4.695,,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,TRUE,STL,Cardinals
1527,St. Louis Cardinals,1999,J.D. Drew,Rightfielder,23,1.792,2.511,11/19/99 USA Today,"Includes $541,688 earned bonus",salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1528,St. Louis Cardinals,2008,Chris Carpenter,Pitcher,33,10.5,11.384,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1529,St. Louis Cardinals,2009,Yadier Molina,Catcher,26,3.312,3.604,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1530,St. Louis Cardinals,2001,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",21,0.2,0.264,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1531,St. Louis Cardinals,2011,Chris Carpenter,Pitcher,36,14.259,14.797,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1532,St. Louis Cardinals,2003,Chris Carpenter,Pitcher,28,0.3,0.381,4/3/03 AP,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1533,St. Louis Cardinals,2012,Yadier Molina,Catcher,29,7,7.118,contracts,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1534,St. Louis Cardinals,2003,J.D. Drew,Rightfielder,27,3.7,4.695,,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,TRUE,STL,Cardinals
1535,St. Louis Cardinals,2008,Yadier Molina,Catcher,25,1.812,1.965,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1536,St. Louis Cardinals,2004,Chris Carpenter,Pitcher,29,0.3,0.371,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,TRUE,STL,Cardinals
1537,St. Louis Cardinals,1982,Bruce Sutter,Pitcher,29,0.975,2.358,2/14/81 TSN,,salaries,http://www.baseball-reference.com/players/s/suttebr01.shtml,FALSE,STL,Cardinals
1538,St. Louis Cardinals,1982,Keith Hernandez,First Baseman,28,0.76,1.838,1981 TSN Guide,"5 years/$3.8MM, breakdown unclear",salaries,http://www.baseball-reference.com/players/h/hernake01.shtml,FALSE,STL,Cardinals
1539,St. Louis Cardinals,2011,Yadier Molina,Catcher,28,5.312,5.513,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1540,St. Louis Cardinals,2002,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",22,0.6,0.779,4/3/02 AP,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1541,St. Louis Cardinals,2012,Adam Wainwright,Pitcher,30,9,9.151,contracts,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1542,St. Louis Cardinals,2011,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",31,14.508,15.056,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1543,St. Louis Cardinals,2000,J.D. Drew,Rightfielder,24,1.75,2.372,4/5/00 AP,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1544,St. Louis Cardinals,2006,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",26,14,16.212,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1545,St. Louis Cardinals,2011,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",31,14.508,15.056,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1546,St. Louis Cardinals,1981,Keith Hernandez,First Baseman,27,0.76,1.951,1981 TSN Guide,"5 years/$3.8MM, breakdown unclear",salaries,http://www.baseball-reference.com/players/h/hernake01.shtml,FALSE,STL,Cardinals
1547,St. Louis Cardinals,2005,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",25,11,13.148,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1548,St. Louis Cardinals,1992,Lee Smith,Pitcher,34,2.792,4.644,1994 Joint Exhibit 1,"Includes $266,667 signing bonus, $125K earned",salaries,http://www.baseball-reference.com/players/s/smithle02.shtml,FALSE,STL,Cardinals
1549,St. Louis Cardinals,2003,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",23,0.9,1.142,4/3/03 AP,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1550,St. Louis Cardinals,2002,J.D. Drew,Rightfielder,26,3.1,4.023,4/3/02 AP,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1551,St. Louis Cardinals,2002,J.D. Drew,Rightfielder,26,3.1,4.023,4/3/02 AP,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1552,St. Louis Cardinals,2001,J.D. Drew,Rightfielder,25,2.75,3.625,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1553,St. Louis Cardinals,2009,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",29,14.427,15.698,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1554,St. Louis Cardinals,1993,Lee Smith,Pitcher,35,2.692,4.35,1996 Joint Exhibit 1,"Incl $266,667 signing bonus, $25,000 earned bonus",salaries,http://www.baseball-reference.com/players/s/smithle02.shtml,FALSE,STL,Cardinals
1555,St. Louis Cardinals,2012,Matt Holliday,Leftfielder,32,17,17.286,contracts,,salaries,http://www.baseball-reference.com/players/h/hollima01.shtml,FALSE,STL,Cardinals
1556,St. Louis Cardinals,2004,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",24,7,8.651,4/7/04 AP,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1557,St. Louis Cardinals,2010,Yadier Molina,Catcher,27,4.312,4.617,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1558,St. Louis Cardinals,2006,Chris Carpenter,Pitcher,31,5,5.79,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1559,St. Louis Cardinals,2011,Allen Craig,"First Baseman, Outfielder",26,0.414,0.43,,,salaries,http://www.baseball-reference.com/players/c/craigal01.shtml,FALSE,STL,Cardinals
1560,St. Louis Cardinals,1979,Keith Hernandez,First Baseman,25,0.075,0.241,1981 TSN Guide,,salaries,http://www.baseball-reference.com/players/h/hernake01.shtml,FALSE,STL,Cardinals
1561,St. Louis Cardinals,2011,Matt Holliday,Leftfielder,31,16.318,16.933,,,salaries,http://www.baseball-reference.com/players/h/hollima01.shtml,FALSE,STL,Cardinals
1562,St. Louis Cardinals,2001,J.D. Drew,Rightfielder,25,2.75,3.625,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1563,St. Louis Cardinals,2008,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",28,13.871,15.039,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1564,St. Louis Cardinals,2008,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",28,13.871,15.039,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1565,St. Louis Cardinals,2007,Preston Wilson,Centerfielder,32,1,1.126,,,salaries,http://www.baseball-reference.com/players/w/wilsopr01.shtml,FALSE,STL,Cardinals
1566,St. Louis Cardinals,2011,Adam Wainwright,Pitcher,29,6.688,6.94,,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1567,St. Louis Cardinals,2007,Chris Carpenter,Pitcher,32,8.5,9.569,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1568,St. Louis Cardinals,2010,Chris Carpenter,Pitcher,35,15.841,16.958,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1569,St. Louis Cardinals,2007,Adam Wainwright,Pitcher,25,0.41,0.462,,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1570,St. Louis Cardinals,2009,Adam Wainwright,Pitcher,27,2.788,3.033,,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1571,St. Louis Cardinals,1973,Rick Wise,Pitcher,27,0.07,0.368,Noll/Fort/Hylan database,,salaries,http://www.baseball-reference.com/players/w/wiseri01.shtml,FALSE,STL,Cardinals
1572,St. Louis Cardinals,2010,Adam Wainwright,Pitcher,28,4.838,5.179,,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1573,St. Louis Cardinals,2009,Chris Carpenter,Pitcher,34,13.303,14.475,,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1574,St. Louis Cardinals,2007,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",27,12.938,14.566,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1575,St. Louis Cardinals,2012,Allen Craig,"First Baseman, Outfielder",27,0.495,0.503,contracts,,salaries,http://www.baseball-reference.com/players/c/craigal01.shtml,FALSE,STL,Cardinals
1576,St. Louis Cardinals,2010,Allen Craig,"First Baseman, Outfielder",25,0.4,0.428,,,salaries,http://www.baseball-reference.com/players/c/craigal01.shtml,FALSE,STL,Cardinals
1577,St. Louis Cardinals,1999,J.D. Drew,Rightfielder,23,1.792,2.511,11/19/99 USA Today,"Includes $541,688 earned bonus",salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1578,St. Louis Cardinals,2003,J.D. Drew,Rightfielder,27,3.7,4.695,,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,TRUE,STL,Cardinals
1579,St. Louis Cardinals,2010,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",30,14.596,15.625,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1580,St. Louis Cardinals,2006,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",26,14,16.212,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1581,St. Louis Cardinals,1989,Tom Brunansky,Rightfielder,28,1.24,2.335,1989 USA Today survey,,salaries,http://www.baseball-reference.com/players/b/brunato01.shtml,FALSE,STL,Cardinals
1582,St. Louis Cardinals,2012,Chris Carpenter,Pitcher,37,10.5,10.677,contracts,,salaries,http://www.baseball-reference.com/players/c/carpech01.shtml,FALSE,STL,Cardinals
1583,St. Louis Cardinals,2001,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",21,0.2,0.264,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1584,St. Louis Cardinals,2000,J.D. Drew,Rightfielder,24,1.75,2.372,4/5/00 AP,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1585,St. Louis Cardinals,2005,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",25,11,13.148,,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1586,St. Louis Cardinals,2001,J.D. Drew,Rightfielder,25,2.75,3.625,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1587,St. Louis Cardinals,1977,Keith Hernandez,First Baseman,23,0.06,0.231,"TSN salary survey, 4/23/77",,salaries,http://www.baseball-reference.com/players/h/hernake01.shtml,FALSE,STL,Cardinals
1588,St. Louis Cardinals,2001,Bobby Bonilla,"Third Baseman, Rightfielder, First Baseman",38,0.9,1.187,4/6/01 USA Today,,salaries,http://www.baseball-reference.com/players/b/bonilbo01.shtml,FALSE,STL,Cardinals
1589,St. Louis Cardinals,2007,Yadier Molina,Catcher,24,0.525,0.591,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1590,St. Louis Cardinals,2002,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",22,0.6,0.779,4/3/02 AP,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1591,St. Louis Cardinals,1999,J.D. Drew,Rightfielder,23,1.792,2.511,11/19/99 USA Today,"Includes $541,688 earned bonus",salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1592,St. Louis Cardinals,2006,Adam Wainwright,Pitcher,24,0.327,0.379,,,salaries,http://www.baseball-reference.com/players/w/wainwad01.shtml,FALSE,STL,Cardinals
1593,St. Louis Cardinals,2010,Matt Holliday,Leftfielder,30,16.333,17.485,,,salaries,http://www.baseball-reference.com/players/h/hollima01.shtml,FALSE,STL,Cardinals
1594,St. Louis Cardinals,1990,Tom Brunansky,Rightfielder,29,1.5,2.68,USA Today,,salaries,http://www.baseball-reference.com/players/b/brunato01.shtml,FALSE,STL,Cardinals
1595,St. Louis Cardinals,2002,J.D. Drew,Rightfielder,26,3.1,4.023,4/3/02 AP,,salaries,http://www.baseball-reference.com/players/d/drewj.01.shtml,FALSE,STL,Cardinals
1596,St. Louis Cardinals,2005,Yadier Molina,Catcher,22,0.324,0.387,,,salaries,http://www.baseball-reference.com/players/m/molinya01.shtml,FALSE,STL,Cardinals
1597,St. Louis Cardinals,2012,Carlos Beltran,Centerfielder,35,13,13.219,contracts,,salaries,http://www.baseball-reference.com/players/b/beltrca01.shtml,FALSE,STL,Cardinals
1598,St. Louis Cardinals,2004,Albert Pujols,"First Baseman, Leftfielder, Third Baseman",24,7,8.651,4/7/04 AP,,salaries,http://www.baseball-reference.com/players/p/pujolal01.shtml,FALSE,STL,Cardinals
1599,St. Louis Cardinals,1981,Bruce Sutter,Pitcher,28,0.975,2.504,2/14/81 TSN,,salaries,http://www.baseball-reference.com/players/s/suttebr01.shtml,FALSE,STL,Cardinals
