IDPhoto,Model,PhotoYear,PhotoType,PhotoURLImage,PhotoURLPage,PhotoAddress,PhotoLongitude,PhotoLattitude,PhotoLocation,PhotoCity,PhotoStateRegionProvence,PhotoCountry,SwimsuitPhotographer,Swimsuit,SwimsuitManufacturer,SwimsuitPrice,ModelID,Photo,ModelsYearsPhotos,ImageType
4102,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/39/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,39,51,jpg
4103,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/4/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,4,51,jpg
4104,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/40/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,40,51,jpg
4105,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/41/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,41,51,jpg
4106,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/42/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,42,51,jpg
4107,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/43/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,43,51,jpg
4108,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/44/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,44,51,jpg
4109,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/45/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,45,51,jpg
4110,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/46/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,46,51,jpg
4111,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/47/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,47,51,jpg
4112,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/48/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,48,51,jpg
4113,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/49/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,49,51,jpg
4114,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/5/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,5,51,jpg
4115,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/50/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,50,51,jpg
4116,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_behind_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/51/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,51,51,jpg
4117,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/6/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,6,51,jpg
4118,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/7/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,7,51,jpg
4119,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/8/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,8,51,jpg
4120,Julie Henderson,2008,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_julie-henderson_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2008/model/9/51,"Dan Caesarea Hotel, Caesarea, Israel",34.904544,32.519016,Dan Caesarea Hotel,Caesarea,,Israel,,,,NA,julie_henderson,9,51,jpg
4121,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/1/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,1,25,jpg
4122,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/10/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,10,25,jpg
4123,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/11/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,11,25,jpg
4124,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/12/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,12,25,jpg
4125,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/13/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,13,25,jpg
4126,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/14/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,14,25,jpg
4127,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/15/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,15,25,jpg
4128,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/16/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,16,25,jpg
4129,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/17/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,17,25,jpg
4130,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/18/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,18,25,jpg
4131,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/19/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,19,25,jpg
4132,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/2/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,2,25,jpg
4133,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/20/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,20,25,jpg
4134,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/21/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,21,25,jpg
4135,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/22/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,22,25,jpg
4136,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/23/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,23,25,jpg
4137,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/24/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,24,25,jpg
4138,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/25/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,25,25,jpg
4139,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/3/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,3,25,jpg
4140,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/4/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,4,25,jpg
4141,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/5/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,5,25,jpg
4142,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/6/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,6,25,jpg
4143,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/7/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,7,25,jpg
4144,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/8/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,8,25,jpg
4145,Julie Henderson,2009,Body Painting,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_bodypainting_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/body_painting/9/25,"St George, Grenada",-61.749684,12.053532,Spice Island Resort,,,Grenada,,,,NA,julie_henderson,9,25,jpg
4146,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/1/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,1,49,jpg
4147,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/10/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,10,49,jpg
4148,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/11/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,11,49,jpg
4149,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/12/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,12,49,jpg
4150,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/13/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,13,49,jpg
4151,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/14/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,14,49,jpg
4152,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/15/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,15,49,jpg
4153,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/16/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,16,49,jpg
4154,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/17/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,17,49,jpg
4155,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/18/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,18,49,jpg
4156,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/19/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,19,49,jpg
4157,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/2/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,2,49,jpg
4158,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/20/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,20,49,jpg
4159,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_21.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/21/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,21,49,jpg
4160,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_22.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/22/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,22,49,jpg
4161,Julie Henderson,2009,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2009/09_julie-henderson_23.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2009/model/23/49,"Kayseri, Turkey",35.478729,38.73122,,Cappadocia,,Turkey,,,,NA,julie_henderson,23,49,jpg
