year,team,rank,value,value_change,debt_percent,revenue,expenses,operating_income,gate_revenue,media_revenue,stadium_revenue,player_expense,other_revenue,other_expense,name,team_id,wikiurl,imageurl,revenue_multiple,ebitda_multiple,debt,debt_yield,operating_income_yield,league
1994,Tampa Bay Buccaneers,25.00,142.00,NA,NA,60.10,58.50,1.60,10.90,40.20,4.40,34.40,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,2.36,88.75,NA,NA,0.01,NFL
1994,Green Bay Packers,26.00,141.00,NA,NA,60.10,65.10,-5.00,13.00,40.50,4.00,40.70,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,2.35,0.00,NA,NA,-0.04,NFL
1994,Indianapolis Colts,27.00,141.00,NA,NA,54.60,61.80,-7.20,11.60,40.00,0.50,43.80,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,2.58,0.00,NA,NA,-0.05,NFL
1994,Detroit Lions,28.00,138.00,NA,NA,55.90,73.20,-17.30,12.60,40.80,0.00,52.20,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,2.47,0.00,NA,NA,-0.13,NFL
1993,Dallas Cowboys,1.00,165.00,NA,NA,55.10,44.40,10.70,14.40,38.20,0.70,30.80,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,2.99,15.42,NA,NA,0.06,NFL
1993,Philadelphia Eagles,2.00,149.00,NA,NA,64.60,53.70,10.90,16.20,35.80,10.70,32.50,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,2.31,13.67,NA,NA,0.07,NFL
1993,New York Giants,3.00,146.00,NA,NA,54.50,56.80,-2.30,14.20,37.30,1.20,37.70,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,2.68,0.00,NA,NA,-0.02,NFL
1993,Miami Dolphins,4.00,145.00,NA,NA,53.00,53.00,0.00,14.20,36.00,0.80,40.60,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,2.74,NA,NA,NA,0.00,NFL
1993,San Francisco 49ers,5.00,139.00,NA,NA,59.40,65.10,-5.70,16.10,37.00,4.20,41.30,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,2.34,0.00,NA,NA,-0.04,NFL
1993,Buffalo Bills,6.00,138.00,NA,NA,56.40,54.60,1.80,16.00,35.80,2.60,35.90,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,2.45,76.67,NA,NA,0.01,NFL
1993,Seattle Seahawks,7.00,137.00,NA,NA,52.90,48.20,4.70,12.10,35.80,3.10,29.40,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,2.59,29.15,NA,NA,0.03,NFL
1993,Chicago Bears,8.00,136.00,NA,NA,55.80,46.50,9.30,13.70,38.10,2.20,28.80,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,2.44,14.62,NA,NA,0.07,NFL
1993,Cleveland Browns,9.00,133.00,NA,NA,51.80,50.10,1.70,13.30,35.80,0.90,21.10,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,2.57,78.24,NA,NA,0.01,NFL
1993,Houston Oilers,10.00,132.00,NA,NA,55.40,48.30,7.10,13.20,36.10,4.10,32.00,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,2.38,18.59,NA,NA,0.05,NFL
1993,Kansas City Chiefs,11.00,130.00,NA,NA,54.90,45.00,9.90,12.80,35.20,5.00,29.60,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,2.37,13.13,NA,NA,0.08,NFL
1993,New Orleans Saints,12.00,130.00,NA,NA,57.70,51.10,6.60,12.60,35.30,4.80,35.80,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,2.25,19.70,NA,NA,0.05,NFL
1993,Cincinnati Bengals,13.00,128.00,NA,NA,49.50,45.30,4.20,11.20,35.40,0.90,33.70,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,2.59,30.48,NA,NA,0.03,NFL
1993,Los Angeles Rams,14.00,128.00,NA,NA,53.10,47.80,5.30,11.60,36.80,2.20,31.30,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,2.41,24.15,NA,NA,0.04,NFL
1993,Atlanta Falcons,15.00,125.00,NA,NA,55.40,60.20,-4.80,13.70,36.00,0.00,37.90,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,2.26,0.00,NA,NA,-0.04,NFL
1993,Phoenix Cardinals,16.00,125.00,NA,NA,48.60,45.00,3.60,9.90,35.00,2.00,27.00,NA,NA,Cardinals,crd,wikipedia.org/wiki/Phoenix_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,2.57,34.72,NA,NA,0.03,NFL
1993,Los Angeles Raiders,17.00,124.00,NA,NA,51.30,53.50,-2.20,12.00,36.80,0.80,33.60,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,2.42,0.00,NA,NA,-0.02,NFL
1993,Minnesota Vikings,18.00,123.00,NA,NA,51.80,49.60,2.20,11.70,36.10,2.30,32.30,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,2.37,55.91,NA,NA,0.02,NFL
1993,Washington Redskins,19.00,123.00,NA,NA,55.70,54.00,1.70,14.70,38.30,0.70,38.10,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,2.21,72.35,NA,NA,0.01,NFL
1993,Indianapolis Colts,20.00,122.00,NA,NA,48.10,51.20,-3.10,10.40,35.00,0.50,39.20,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,2.54,0.00,NA,NA,-0.03,NFL
1993,Pittsburgh Steelers,21.00,120.00,NA,NA,50.70,37.10,13.60,12.10,35.90,0.70,21.10,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,2.37,8.82,NA,NA,0.11,NFL
1993,Denver Broncos,22.00,119.00,NA,NA,53.90,46.70,7.20,15.50,36.40,0.10,29.80,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,2.21,16.53,NA,NA,0.06,NFL
1993,New York Jets,23.00,119.00,NA,NA,50.10,46.80,3.30,11.80,35.90,0.70,30.00,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,2.38,36.06,NA,NA,0.03,NFL
1993,San Diego Chargers,24.00,119.00,NA,NA,51.10,48.20,2.90,11.20,35.80,2.20,29.80,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,2.33,41.03,NA,NA,0.02,NFL
1993,Detroit Lions,25.00,118.00,NA,NA,50.30,43.90,6.40,12.60,35.80,0.10,29.90,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,2.35,18.44,NA,NA,0.05,NFL
1993,Tampa Bay Buccaneers,26.00,118.00,NA,NA,51.20,40.90,10.30,10.20,35.20,3.80,23.60,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,2.30,11.46,NA,NA,0.09,NFL
1993,Green Bay Packers,27.00,116.00,NA,NA,51.50,50.00,1.50,12.00,34.80,2.20,34.00,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,2.25,77.33,NA,NA,0.01,NFL
1993,New England Patriots,28.00,102.00,NA,NA,47.50,43.30,4.20,9.60,35.50,0.70,26.60,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,2.15,24.29,NA,NA,0.04,NFL
1992,Miami Dolphins,1.00,150.00,NA,NA,66.00,51.40,14.60,12.30,32.00,18.00,25.70,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,2.27,10.27,NA,NA,0.10,NFL
1992,New York Giants,2.00,150.00,NA,NA,56.70,47.80,8.90,13.50,34.00,5.50,28.10,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,2.65,16.85,NA,NA,0.06,NFL
1992,Dallas Cowboys,3.00,146.00,NA,NA,55.80,47.90,7.90,13.90,34.20,4.00,26.60,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,2.62,18.48,NA,NA,0.05,NFL
1992,Philadelphia Eagles,4.00,146.00,NA,NA,57.40,44.70,12.70,13.90,31.90,7.90,21.30,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,2.54,11.50,NA,NA,0.09,NFL
1992,Chicago Bears,5.00,139.00,NA,NA,56.60,44.80,11.80,13.50,33.60,5.80,22.40,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,2.46,11.78,NA,NA,0.08,NFL
1992,San Francisco 49ers,6.00,134.00,NA,NA,55.50,52.20,3.30,15.50,33.00,3.30,32.60,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,2.41,40.61,NA,NA,0.02,NFL
1992,Seattle Seahawks,7.00,130.00,NA,NA,52.60,45.80,6.80,12.40,31.80,4.70,22.90,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,2.47,19.12,NA,NA,0.05,NFL
1992,Houston Oilers,8.00,128.00,NA,NA,56.80,46.60,10.20,14.50,33.80,4.80,23.30,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,2.25,12.55,NA,NA,0.08,NFL
1992,Los Angeles Raiders,9.00,128.00,NA,NA,51.90,45.60,6.30,12.20,32.70,3.30,26.80,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,2.47,20.32,NA,NA,0.05,NFL
1992,Los Angeles Rams,10.00,126.00,NA,NA,51.60,44.80,6.80,10.40,32.70,4.80,24.60,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,2.44,18.53,NA,NA,0.05,NFL
1992,Buffalo Bills,11.00,125.00,NA,NA,61.00,50.20,10.80,22.70,31.60,3.00,29.50,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,2.05,11.57,NA,NA,0.09,NFL
1992,Cleveland Browns,12.00,125.00,NA,NA,59.80,51.60,8.20,11.90,31.60,12.60,25.80,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,2.09,15.24,NA,NA,0.07,NFL
1992,Kansas City Chiefs,13.00,123.00,NA,NA,50.60,42.80,7.80,12.20,31.20,3.50,23.80,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,2.43,15.77,NA,NA,0.06,NFL
1992,New Orleans Saints,14.00,123.00,NA,NA,50.50,45.40,5.10,12.40,31.30,3.10,22.70,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,2.44,24.12,NA,NA,0.04,NFL
1992,Indianapolis Colts,15.00,121.00,NA,NA,48.20,42.70,5.50,9.50,31.00,4.00,26.70,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,2.51,22.00,NA,NA,0.05,NFL
1992,Pittsburgh Steelers,16.00,121.00,NA,NA,50.20,39.90,10.30,12.40,32.10,2.00,19.00,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,2.41,11.75,NA,NA,0.09,NFL
1992,Atlanta Falcons,17.00,120.00,NA,NA,48.90,44.60,4.30,10.20,32.00,3.00,24.80,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,2.45,27.91,NA,NA,0.04,NFL
1992,Minnesota Vikings,18.00,120.00,NA,NA,50.50,45.00,5.50,10.60,32.20,3.30,28.10,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,2.38,21.82,NA,NA,0.05,NFL
1992,Phoenix Cardinals,19.00,120.00,NA,NA,49.80,43.50,6.30,10.70,30.90,4.50,25.60,NA,NA,Cardinals,crd,wikipedia.org/wiki/Phoenix_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,2.41,19.05,NA,NA,0.05,NFL
1992,New York Jets,20.00,117.00,NA,NA,49.00,45.00,4.00,11.70,32.40,2.10,22.50,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,2.39,29.25,NA,NA,0.03,NFL
1992,Washington Redskins,21.00,117.00,NA,NA,52.20,44.60,7.60,13.30,33.20,2.00,27.90,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,2.24,15.39,NA,NA,0.06,NFL
1992,Cincinnati Bengals,22.00,115.00,NA,NA,53.90,52.00,1.90,16.00,31.20,3.00,30.60,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,2.13,60.53,NA,NA,0.02,NFL
1992,Green Bay Packers,23.00,115.00,NA,NA,45.00,43.00,2.00,9.30,30.90,1.10,23.90,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,2.56,57.50,NA,NA,0.02,NFL
1992,San Diego Chargers,24.00,115.00,NA,NA,48.30,43.20,5.10,9.30,31.80,3.50,21.60,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,2.38,22.55,NA,NA,0.04,NFL
1992,Denver Broncos,25.00,114.00,NA,NA,49.60,43.50,6.10,13.30,32.60,0.00,20.70,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,2.30,18.69,NA,NA,0.05,NFL
1992,Tampa Bay Buccaneers,26.00,113.00,NA,NA,46.70,41.80,4.90,8.80,31.20,3.00,19.90,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,2.42,23.06,NA,NA,0.04,NFL
1992,Detroit Lions,27.00,110.00,NA,NA,48.30,43.70,4.60,9.80,31.80,3.00,24.30,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,2.28,23.91,NA,NA,0.04,NFL
1992,New England Patriots,28.00,103.00,NA,NA,45.60,46.60,-1.00,9.90,31.00,1.00,21.20,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,2.26,0.00,NA,NA,-0.01,NFL
1991,Miami Dolphins,1.00,205.00,NA,NA,19.20,6.70,12.50,15.30,28.50,17.70,62.40,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,10.68,16.40,NA,NA,0.06,NFL
1991,Green Bay Packers,2.00,200.00,NA,NA,21.90,16.40,5.50,11.50,27.00,2.80,42.20,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,9.13,36.36,NA,NA,0.03,NFL
1991,Dallas Cowboys,3.00,180.00,NA,NA,15.20,0.00,15.20,14.70,30.00,7.00,52.50,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,11.84,11.84,NA,NA,0.08,NFL
1991,New York Giants,4.00,150.00,NA,NA,21.20,9.60,11.60,15.50,29.50,4.70,50.50,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,7.08,12.93,NA,NA,0.08,NFL
1991,San Francisco 49ers,5.00,150.00,NA,NA,29.70,24.50,5.20,16.50,29.00,5.40,51.70,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,5.05,28.85,NA,NA,0.03,NFL
1991,Cleveland Browns,6.00,145.00,NA,NA,20.80,10.40,10.40,15.80,27.50,7.60,51.80,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,6.97,13.94,NA,NA,0.07,NFL
1991,Philadelphia Eagles,7.00,141.10,NA,NA,20.60,12.70,7.90,15.40,28.00,6.10,50.40,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,6.85,17.86,NA,NA,0.06,NFL
1991,Los Angeles Raiders,8.00,135.00,NA,NA,22.50,11.90,10.60,13.80,28.50,3.00,46.20,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,6.00,12.74,NA,NA,0.08,NFL
1991,Los Angeles Rams,9.00,135.00,NA,NA,18.40,7.00,11.40,14.40,28.80,5.40,49.40,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,7.34,11.84,NA,NA,0.08,NFL
1991,Seattle Seahawks,10.00,129.90,NA,NA,18.40,13.80,4.60,14.20,27.30,4.10,46.40,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,7.06,28.24,NA,NA,0.04,NFL
1991,Chicago Bears,11.00,126.00,NA,NA,20.40,8.80,11.60,14.20,28.50,6.90,50.40,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,6.18,10.86,NA,NA,0.09,NFL
1991,Buffalo Bills,12.00,125.60,NA,NA,20.10,9.60,10.50,17.00,27.50,2.90,48.30,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,6.25,11.96,NA,NA,0.08,NFL
1991,Cincinnati Bengals,13.00,125.00,NA,NA,18.10,9.30,8.80,13.50,27.50,2.10,44.00,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,6.91,14.20,NA,NA,0.07,NFL
1991,New York Jets,14.00,125.00,NA,NA,22.00,13.10,8.90,12.90,28.50,2.00,44.30,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,5.68,14.04,NA,NA,0.07,NFL
1991,Washington Redskins,15.00,125.00,NA,NA,22.20,11.70,10.50,13.50,29.20,1.90,45.50,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,5.63,11.90,NA,NA,0.08,NFL
1991,New Orleans Saints,16.00,124.00,NA,NA,15.10,5.60,9.50,14.10,27.50,5.20,47.70,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,8.21,13.05,NA,NA,0.08,NFL
