Player,DBPediaCollege_Name,Position,FormalStatedMajor,CollegeMajor,DBPediaURI_Player,DBPediaData_Player,DBPediaURI_College,DBPediaData_College,Conference,DBPediaURI_Conference,DBPediaData_Conference,Division,DraftYear,idPlayer,DraftYear.y,gradeNFL,Height.numeric,Weight,fortyYardDash,benchPress,verticalJump,broadJump,twentyYardShuttle,threeConeDrill,Wonderlic,DBPediaURI_DraftYear,DBPediaData_DraftYear
Jawan Jamison,Rutgers University,RB,Labor Studies,Labor Studies,http://live.dbpedia.org/resource/Jawan_Jamison,http://live.dbpedia.org/data/Jawan_Jamison.json,http://live.dbpedia.org/resource/Rutgers_University,http://live.dbpedia.org/data/Rutgers_University.json,Big East Conference,http://live.dbpedia.org/resource/Big_East_Conference,http://live.dbpedia.org/data/Big_East_Conference.json,Division I,2013,25089,2013,71,5.58,203,4.68,20,29,110,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jawanza Starling,University of Southern California,SS,Public Policy,Public Policy,http://live.dbpedia.org/resource/Jawanza_Starling,http://live.dbpedia.org/data/Jawanza_Starling.json,http://live.dbpedia.org/resource/University_of_Southern_California,http://live.dbpedia.org/data/University_of_Southern_California.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25090,2013,52,6.08,202,4.64,17,36,122,4.32,6.68,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jeff Baca,"University of California, Los Angeles",OG,Political Science,Political Science,http://live.dbpedia.org/resource/Jeff_Baca,http://live.dbpedia.org/data/Jeff_Baca.json,"http://live.dbpedia.org/resource/University_of_California,_Los_Angeles","http://live.dbpedia.org/data/University_of_California,_Los_Angeles.json",Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25091,2013,59.8,6.25,302,5.03,NA,26.5,NA,4.44,7.26,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jeff Locke,"University of California, Los Angeles",P,Economics,Economics,,,"http://live.dbpedia.org/resource/University_of_California,_Los_Angeles","http://live.dbpedia.org/data/University_of_California,_Los_Angeles.json",Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25092,2013,NA,6,209,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jelani Jenkins,University of Florida,OLB,Social and Behavioral Sciences,Sociology,http://live.dbpedia.org/resource/Jelani_Jenkins,http://live.dbpedia.org/data/Jelani_Jenkins.json,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25093,2013,65,6,243,4.54,27,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jesse Williams,University of Alabama,DT,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Jesse_Williams_(American_football),http://live.dbpedia.org/data/Jesse_Williams_(American_football).json,http://live.dbpedia.org/resource/University_of_Alabama,http://live.dbpedia.org/data/University_of_Alabama.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25094,2013,85.5,6.25,323,4.94,30,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Joe Kruger,University of Utah,DE,Economics,Economics,http://live.dbpedia.org/resource/Joe_Kruger,http://live.dbpedia.org/data/Joe_Kruger.json,http://live.dbpedia.org/resource/University_of_Utah,http://live.dbpedia.org/data/University_of_Utah.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25095,2013,73,6.5,269,4.83,24,34,117,4.46,7.17,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Joe Madsen,West Virginia University,C,Multidisciplinary Studies,General Studies,http://live.dbpedia.org/resource/Joe_Madsen,http://live.dbpedia.org/data/Joe_Madsen.json,http://live.dbpedia.org/resource/West_Virginia_University,http://live.dbpedia.org/data/West_Virginia_University.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25096,2013,54,6.25,310,5.2,25,25,98,4.83,7.6,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
John Boyett,University of Oregon,FS,Sociology,Sociology,http://live.dbpedia.org/resource/John_Boyett,http://live.dbpedia.org/data/John_Boyett.json,http://live.dbpedia.org/resource/University_of_Oregon,http://live.dbpedia.org/data/University_of_Oregon.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25097,2013,67.6,5.83,204,4.64,27,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
John Jenkins,University of Georgia,DT,Child and Family Development,"Child, Family and Community Studies/Development",http://live.dbpedia.org/resource/John_Jenkins_(defensive_tackle),http://live.dbpedia.org/data/John_Jenkins_(defensive_tackle).json,http://live.dbpedia.org/resource/University_of_Georgia,http://live.dbpedia.org/data/University_of_Georgia.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25098,2013,81.3,6.33,346,5.21,30,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
John Lotulelei,"University of Nevada, Las Vegas",ILB,General Studies,General Studies,http://live.dbpedia.org/resource/John_Lotulelei,http://live.dbpedia.org/data/John_Lotulelei.json,"http://live.dbpedia.org/resource/University_of_Nevada,_Las_Vegas","http://live.dbpedia.org/data/University_of_Nevada,_Las_Vegas.json",Mountain West Conference,http://live.dbpedia.org/resource/Mountain_West_Conference,http://live.dbpedia.org/data/Mountain_West_Conference.json,Division I,2013,25099,2013,54.4,5.92,233,4.84,25,35.5,117,4.3,6.91,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
John Simon,Ohio State University,DE,Sport Studies,"Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/John_Simon_(defensive_lineman),http://live.dbpedia.org/data/John_Simon_(defensive_lineman).json,http://live.dbpedia.org/resource/Ohio_State_University,http://live.dbpedia.org/data/Ohio_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25100,2013,70.5,6.08,257,NA,NA,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
John Wetzel,Boston College University,OT,Communications,Communications,http://live.dbpedia.org/resource/John_Wetzel,http://live.dbpedia.org/data/John_Wetzel.json,http://live.dbpedia.org/resource/Boston_College_University,http://live.dbpedia.org/data/Boston_College_University.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25101,2013,60,6.58,315,5.46,22,25,105,4.81,7.9,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Johnathan Franklin,"University of California, Los Angeles",RB,Political Science,Political Science,http://live.dbpedia.org/resource/Johnathan_Franklin,http://live.dbpedia.org/data/Johnathan_Franklin.json,"http://live.dbpedia.org/resource/University_of_California,_Los_Angeles","http://live.dbpedia.org/data/University_of_California,_Los_Angeles.json",Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25102,2013,72.3,5.83,205,4.49,18,31.5,115,4.31,6.89,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Johnathan Hankins,Ohio State University,DT,Criminology,Criminal Justice,http://live.dbpedia.org/resource/Johnathan_Hankins,http://live.dbpedia.org/data/Johnathan_Hankins.json,http://live.dbpedia.org/resource/Ohio_State_University,http://live.dbpedia.org/data/Ohio_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25103,2013,88.6,6.25,320,5.31,NA,26,104,4.61,7.59,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Johnny Adams,Michigan State University,CB,Sociology,Sociology,,,http://live.dbpedia.org/resource/Michigan_State_University,http://live.dbpedia.org/data/Michigan_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,24954,2013,68.3,5.83,185,4.48,16,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Johnthan Banks,Mississippi State University,CB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Johnthan_Banks,http://live.dbpedia.org/data/Johnthan_Banks.json,http://live.dbpedia.org/resource/Mississippi_State_University,http://live.dbpedia.org/data/Mississippi_State_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25104,2013,84.4,6.17,185,4.61,10,34,125,4.27,6.97,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jon Bostic,University of Florida,ILB,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Jon_Bostic,http://live.dbpedia.org/data/Jon_Bostic.json,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25105,2013,62.2,6.08,245,4.61,22,32.5,118,4.24,6.99,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jonathan Cooper,University of North Carolina at Chapel Hill,OG,Communications,Communications,http://live.dbpedia.org/resource/Jonathan_Cooper,http://live.dbpedia.org/data/Jonathan_Cooper.json,http://live.dbpedia.org/resource/University_of_North_Carolina_at_Chapel_Hill,http://live.dbpedia.org/data/University_of_North_Carolina_at_Chapel_Hill.json,Atlantic Coast Conference,http://live.dbpedia.org/resource/Atlantic_Coast_Conference,http://live.dbpedia.org/data/Atlantic_Coast_Conference.json,Division I,2013,25106,2013,86.9,6.17,311,5.07,35,27,108,4.84,7.78,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jonathan Cyprien,Florida International University,SS,Physical Therapy,"Physical Therapy, Sports Science, Kinesiology",http://live.dbpedia.org/resource/Jonathan_Cyprien,http://live.dbpedia.org/data/Jonathan_Cyprien.json,http://live.dbpedia.org/resource/Florida_International_University,http://live.dbpedia.org/data/Florida_International_University.json,Sun Belt Conference,http://live.dbpedia.org/resource/Sun_Belt_Conference,http://live.dbpedia.org/data/Sun_Belt_Conference.json,Division I,2013,25107,2013,84.6,6,217,4.56,NA,38.5,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jonathan Stewart,Texas A&M University,ILB,Sports Management,"Leisure, Sport, Recreation Studies and Management",,,http://live.dbpedia.org/resource/Texas_A&M_University,http://live.dbpedia.org/data/Texas_A&M_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,24955,2013,52.4,6.33,242,4.68,19,31,118,4.53,7.44,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jordan Devey,University of Memphis,OT,Accounting,Accounting,http://live.dbpedia.org/resource/Jordan_Devey,http://live.dbpedia.org/data/Jordan_Devey.json,http://live.dbpedia.org/resource/University_of_Memphis,http://live.dbpedia.org/data/University_of_Memphis.json,Conference USA,http://live.dbpedia.org/resource/Conference_USA,http://live.dbpedia.org/data/Conference_USA.json,Division I,2013,25108,2013,52,6.5833307,317,5.25,21,24,98,4.77,7.91,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jordan Hill,Pennsylvania State University,DT,"Recreations, Parks, and Tourism Management","Leisure, Sport, Recreation Studies and Management",http://live.dbpedia.org/resource/Jordan_Hill_(American_football),http://live.dbpedia.org/data/Jordan_Hill_(American_football).json,http://live.dbpedia.org/resource/Pennsylvania_State_University,http://live.dbpedia.org/data/Pennsylvania_State_University.json,Big Ten Conference,http://live.dbpedia.org/resource/Big_Ten_Conference,http://live.dbpedia.org/data/Big_Ten_Conference.json,Division I,2013,25109,2013,64.6,6.08,303,5.23,28,22.5,103,4.51,7.49,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jordan Mills,Louisiana Tech University,OT,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Jordan_Mills,http://live.dbpedia.org/data/Jordan_Mills.json,http://live.dbpedia.org/resource/Louisiana_Tech_University,http://live.dbpedia.org/data/Louisiana_Tech_University.json,Western Athletic Conference football,http://live.dbpedia.org/resource/Western_Athletic_Conference_football,http://live.dbpedia.org/data/Western_Athletic_Conference_football.json,Division I,2013,25110,2013,67,6.42,316,5.37,20,28.5,101,4.88,8.1,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jordan Poyer,Oregon State University,CB,Elementary Education,Education,http://live.dbpedia.org/resource/Jordan_Poyer,http://live.dbpedia.org/data/Jordan_Poyer.json,http://live.dbpedia.org/resource/Oregon_State_University,http://live.dbpedia.org/data/Oregon_State_University.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25111,2013,74,6,191,4.54,8,30.5,118,4.18,6.87,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Jordan Reed,University of Florida,TE,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Jordan_Reed,http://live.dbpedia.org/data/Jordan_Reed.json,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25112,2013,80.5,6.17,236,4.72,16,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Joseph Fauria,"University of California, Los Angeles",TE,Sociology,Sociology,http://live.dbpedia.org/resource/Joseph_Fauria,http://live.dbpedia.org/data/Joseph_Fauria.json,"http://live.dbpedia.org/resource/University_of_California,_Los_Angeles","http://live.dbpedia.org/data/University_of_California,_Los_Angeles.json",Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25113,2013,60.8,6.58,259,4.82,17,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Joseph Randle,Oklahoma State University at Stillwater,RB,Economics,Economics,http://live.dbpedia.org/resource/Joseph_Randle,http://live.dbpedia.org/data/Joseph_Randle.json,http://live.dbpedia.org/resource/Oklahoma_State_University%E2%80%93Stillwater,http://live.dbpedia.org/data/Oklahoma_State_University%E2%80%93Stillwater.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25114,2013,80.6,6,204,4.63,NA,35,123,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Josh Boyce,Texas Christian University,WR,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Josh_Boyce,http://live.dbpedia.org/data/Josh_Boyce.json,http://live.dbpedia.org/resource/Texas_Christian_University,http://live.dbpedia.org/data/Texas_Christian_University.json,Big 12 Conference,http://live.dbpedia.org/resource/Big_12_Conference,http://live.dbpedia.org/data/Big_12_Conference.json,Division I,2013,25115,2013,72.2,5.92,206,4.38,22,34,131,4.1,6.68,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Josh Boyd,Mississippi State University,DT,Undisclosed,Undeclared/Undisclosed,http://live.dbpedia.org/resource/Josh_Boyd,http://live.dbpedia.org/data/Josh_Boyd.json,http://live.dbpedia.org/resource/Mississippi_State_University,http://live.dbpedia.org/data/Mississippi_State_University.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25116,2013,69.8,6.25,310,5.14,32,26.5,104,4.64,7.16,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Josh Evans,University of Florida,FS,Undisclosed,Undeclared/Undisclosed,,,http://live.dbpedia.org/resource/University_of_Florida,http://live.dbpedia.org/data/University_of_Florida.json,Southeastern Conference,http://live.dbpedia.org/resource/Southeastern_Conference,http://live.dbpedia.org/data/Southeastern_Conference.json,Division I,2013,25117,2013,68,6.08,207,4.58,NA,34.5,123,4.1,6.64,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
Josh Hubner,Arizona State University,K,Communications,Communications,http://live.dbpedia.org/resource/Josh_Hubner,http://live.dbpedia.org/data/Josh_Hubner.json,http://live.dbpedia.org/resource/Arizona_State_University,http://live.dbpedia.org/data/Arizona_State_University.json,Pacific-12 Conference,http://live.dbpedia.org/resource/Pacific-12_Conference,http://live.dbpedia.org/data/Pacific-12_Conference.json,Division I,2013,25118,2013,NA,6.33,232,5.06,13,NA,NA,NA,NA,NA,live.dbpedia.org/resource/2013_NFL_Draft,live.dbpedia.org/data/2013_NFL_Draft.json
