Season,League,Team,Arena,Capacity,"City, State/Province",Wikipedia_URL,Nickname,Address,Latitude-Longitude,Date Opened,Date Closed,Date Demolished,Year Renovated
2000-01,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1999-00,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1998-99,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1997-98,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1996-97,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1995-96,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1994-95,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1993-94,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1992-93,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1991-92,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1990-91,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1989-90,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1988-89,NBA,Sacramento Kings,ARCO Arena (II),"17,317","Sacramento, California",http://en.wikipedia.org/wiki/Memorial_Coliseum_(Portland),Arco Arena,"One Sports Parkway, Sacramento, California 95834",38°38?57?N 121°31?5?W,11/8/88,,,
1987-88,NBA,Sacramento Kings,ARCO Arena (I),"10,333","Sacramento, California",http://en.wikipedia.org/wiki/ARCO_Arena_(First),Arco Arena,"1625 North Market Blvd, Sacramento, California",38.647303°N 121.498531°W,1/1/85,12/31/88,,
1986-87,NBA,Sacramento Kings,ARCO Arena (I),"10,333","Sacramento, California",http://en.wikipedia.org/wiki/ARCO_Arena_(First),Arco Arena,"1625 North Market Blvd, Sacramento, California",38.647303°N 121.498531°W,1/1/85,12/31/88,,
1985-86,NBA,Sacramento Kings,Sacramento Sports Arena,"10,333","Sacramento, California",http://en.wikipedia.org/wiki/ARCO_Arena_(First),Arco Arena,"1625 North Market Blvd, Sacramento, California",38.647303°N 121.498531°W,1/1/85,12/31/88,,
1984-85,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1983-84,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1982-83,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1981-82,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1980-81,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1979-80,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1978-79,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1977-78,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1976-77,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1975-76,NBA,Kansas City Kings,Kemper Arena,"16,700","Kansas City, Missouri",http://en.wikipedia.org/wiki/Kemper_Arena,,"1800 Genessee
Kansas City, Missouri 64102",39°5?31?N 94°36?21?W,9/30/74,,,
1974-75,NBA,Kansas City-Omaha Kings,Municipal Auditorium,"9,300","Kansas City, Missouri",http://en.wikipedia.org/wiki/Municipal_Auditorium_(Kansas_City),,"301 West 13th Street,
Kansas City, Missouri",39°05?54?N 94°35?11?W,1/1/35,,,
1973-74,NBA,Kansas City-Omaha Kings,Municipal Auditorium,"9,300","Kansas City, Missouri",http://en.wikipedia.org/wiki/Municipal_Auditorium_(Kansas_City),,"301 West 13th Street,
Kansas City, Missouri",39°05?54?N 94°35?11?W,1/1/35,,,
1972-73,NBA,Kansas City-Omaha Kings,Municipal Auditorium,"9,300","Kansas City, Missouri",http://en.wikipedia.org/wiki/Municipal_Auditorium_(Kansas_City),,"301 West 13th Street,
Kansas City, Missouri",39°05?54?N 94°35?11?W,1/1/35,,,
1971-72,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1970-71,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1969-70,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1968-69,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1967-68,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1966-67,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1965-66,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1964-65,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1963-64,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1962-63,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1961-62,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1960-61,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1959-60,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1958-59,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1957-58,NBA,Cincinnati Royals,Cincinnati Gardens,"11,000","Cincinnati, Ohio",http://en.wikipedia.org/wiki/Cincinnati_Gardens,,"2250 Seymour Avenue
Cincinnati, Ohio 45212",39°10?52?N 84°27?19?W,2/22/49,,,
1956-57,NBA,Rochester Royals,Rochester Community War Memorial,"12,428","Rochester, New York",http://en.wikipedia.org/wiki/Blue_Cross_Arena,,"1 War Memorial Square, Rochester, New York",43°9?14?N 77°36?39?W,2/1/53,,,
1955-56,NBA,Rochester Royals,Rochester Community War Memorial,"12,428","Rochester, New York",http://en.wikipedia.org/wiki/Blue_Cross_Arena,,"1 War Memorial Square, Rochester, New York",43°9?14?N 77°36?39?W,2/1/53,,,
1954-55,NBA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
1953-54,NBA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
1952-53,NBA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
1951-52,NBA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
1950-51,NBA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
1949-50,NBA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
1948-49,BAA,Rochester Royals,Edgerton Park Arena,"4,200","Rochester, New York",http://en.wikipedia.org/wiki/Edgerton_Park_Arena,,"129 Fulton Ave
Rochester, NY 14608",43.1727°N 77.6344°W,Unknown,1/1/59,,
2012-13,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2011-12,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2010-11,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2009-10,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2008-09,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2007-08,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2006-07,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2005-06,NBA,San Antonio Spurs,AT&T Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2004-05,NBA,San Antonio Spurs,SBC Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2003-04,NBA,San Antonio Spurs,SBC Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2002-03,NBA,San Antonio Spurs,SBC Center,"18,581","San Antonio, Texas",http://en.wikipedia.org/wiki/AT%26T_Center,,"1 AT&T Center Parkway
San Antonio, Texas 78219",29°25?37?N 98°26?15?W,10/18/02,,,
2001-02,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
2000-01,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1999-00,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1998-99,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1997-98,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1996-97,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1995-96,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1994-95,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1993-94,NBA,San Antonio Spurs,Alamodome,"20,557","San Antonio, Texas",http://en.wikipedia.org/wiki/Alamodome,,"100 Montana Street
San Antonio, Texas 78203
 United States",29°25?1?N 98°28?44?W,5/15/93,,,
1992-93,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1991-92,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1990-91,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1989-90,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1988-89,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1987-88,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1986-87,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1985-86,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1984-85,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1983-84,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1982-83,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1981-82,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1980-81,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1979-80,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1978-79,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1977-78,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1976-77,NBA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1975-76,ABA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1974-75,ABA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1973-74,ABA,San Antonio Spurs,HemisFair Arena,"16,057","San Antonio, Texas",http://en.wikipedia.org/wiki/HemisFair_Arena,,"601 Hemisfair Way
San Antonio, Texas 78203",29.420134°N 98.483299°W,4/6/68,5/30/95,6/1/95,
1972-73,ABA,Dallas Chaparrals,Dallas Memorial Auditorium,"9,815","Dallas, Texas",http://en.wikipedia.org/wiki/Dallas_Convention_Center,,"650 S Griffin St, Dallas, Texas 75202",32°46?28?N 96°48?05?W,1/1/57,,,
1971-72,ABA,Dallas Chaparrals,Dallas Memorial Auditorium,"9,815","Dallas, Texas",http://en.wikipedia.org/wiki/Dallas_Convention_Center,,"650 S Griffin St, Dallas, Texas 75202",32°46?28?N 96°48?05?W,1/1/57,,,
1970-71,ABA,Texas Chaparrals,Dallas Memorial Auditorium,"9,815","Dallas, Texas",http://en.wikipedia.org/wiki/Dallas_Convention_Center,,"650 S Griffin St, Dallas, Texas 75202",32°46?28?N 96°48?05?W,1/1/57,,,
1969-70,ABA,Dallas Chaparrals,Dallas Memorial Auditorium,"9,815","Dallas, Texas",http://en.wikipedia.org/wiki/Dallas_Convention_Center,,"650 S Griffin St, Dallas, Texas 75202",32°46?28?N 96°48?05?W,1/1/57,,,
1968-69,ABA,Dallas Chaparrals,Dallas Memorial Auditorium,"9,815","Dallas, Texas",http://en.wikipedia.org/wiki/Dallas_Convention_Center,,"650 S Griffin St, Dallas, Texas 75202",32°46?28?N 96°48?05?W,1/1/57,,,
