Player,Team,Agency,Primary_Agent,Secondary_Agent,2011_2012_Salary,Id.Date,Draftexpress_Player_Bio_URL,Draftexpress_Comprehensive_Player_Stats_UR,Draftexpress_Agent_URL,Draftexpress_Team_URL
Michael Kidd-Gilchrist,Bobcats,Creative Artists Agency,Leon Rose,,$0.00,6/30/2012,http://draftexpress.com/profile/Michael-Kidd-Gilchrist-5707/,http://draftexpress.com/profile/Michael-Kidd-Gilchrist-5707/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/-0/
Michael Redd,Bucks,No Affiliated Agency,Kevin Poston,,$0.00,6/30/2012,http://draftexpress.com/profile/Michael-Redd-4049/,http://draftexpress.com/profile/Michael-Redd-4049/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,http://draftexpress.com/clubhouse/Bucks-10/
Mike James,Bulls,Lee Basketball Services LTD,Bernie Lee,,$0.00,6/30/2012,http://draftexpress.com/profile/Mike-James-2965/,http://draftexpress.com/profile/Mike-James-2965/stats,http://draftexpress.com/agents/agency/Lee-Basketball-Services-LTD-77/,http://draftexpress.com/clubhouse/Bulls-6/
Milan Macvan,Cavaliers,DB Hoops,David Bauman,,$0.00,6/30/2012,http://draftexpress.com/profile/Milan-Macvan-1356/,http://draftexpress.com/profile/Milan-Macvan-1356/stats,http://draftexpress.com/agents/agency/DB-Hoops-80/,http://draftexpress.com/clubhouse/Cavaliers-7/
Miles Plumlee,,Priority Sports,Mark Bartelstein,,$0.00,6/30/2012,http://draftexpress.com/profile/Miles-Plumlee-5261/,http://draftexpress.com/profile/Miles-Plumlee-5261/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,
Mindaugas Kupsas,,SportStars,Sam Porter,,$0.00,6/30/2012,http://draftexpress.com/profile/Mindaugas-Kupsas-49035/,http://draftexpress.com/profile/Mindaugas-Kupsas-49035/stats,http://draftexpress.com/agents/agency/SportStars-79/,
Mitchell Watt,,Stratosphere Sports,Todd Eley,,$0.00,6/30/2012,http://draftexpress.com/profile/Mitchell-Watt-16219/,http://draftexpress.com/profile/Mitchell-Watt-16219/stats,http://draftexpress.com/agents/agency/Stratosphere-Sports-42/,
Moe Harkless,,Rogue Sports,Happy Walters,,$0.00,6/30/2012,http://draftexpress.com/profile/Moe-Harkless-6526/,http://draftexpress.com/profile/Moe-Harkless-6526/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,
Morris Almond,Wizards,Creative Artists Agency,Steven Heumann,,$0.00,6/30/2012,http://draftexpress.com/profile/Morris-Almond-1026/,http://draftexpress.com/profile/Morris-Almond-1026/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Wizards-15/
Nazr Mohammed,Thunder,Excel Sports Management,Mike Higgins,,$0.00,6/30/2012,http://draftexpress.com/profile/Nazr-Mohammed-3634/,http://draftexpress.com/profile/Nazr-Mohammed-3634/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Thunder-24/
Nemanja Jaramaz,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Nemanja-Jaramaz-40012/,http://draftexpress.com/profile/Nemanja-Jaramaz-40012/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Nemanja Nedovic,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Nemanja-Nedovic-6316/,http://draftexpress.com/profile/Nemanja-Nedovic-6316/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Nemanja Radovic,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Nemanja-Radovic-6123/,http://draftexpress.com/profile/Nemanja-Radovic-6123/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Nick Calathes,Mavericks,Lagardere Unlimited,Stu Lash,Dan Fegan,$0.00,6/30/2012,http://draftexpress.com/profile/Nick-Calathes-1237/,http://draftexpress.com/profile/Nick-Calathes-1237/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Mavericks-16/
Nicolo Melli,,Sigma Sports,Matteo Comellini,,$0.00,6/30/2012,http://draftexpress.com/profile/Nicolo-Melli-1299/,http://draftexpress.com/profile/Nicolo-Melli-1299/stats,http://draftexpress.com/agents/agency/Sigma-Sports-104/,
Nihad Djedovic,,Excel Sports Management,Jeff Schwartz,,$0.00,6/30/2012,http://draftexpress.com/profile/Nihad-Djedovic-1157/,http://draftexpress.com/profile/Nihad-Djedovic-1157/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Nikola Mirotic,Bulls,Xpheres,Igor Crespo,,$0.00,6/30/2012,http://draftexpress.com/profile/Nikola-Mirotic-5134/,http://draftexpress.com/profile/Nikola-Mirotic-5134/stats,http://draftexpress.com/agents/agency/Xpheres-107/,http://draftexpress.com/clubhouse/Bulls-6/
Ognjen Kuzmic,,BDA Sports,Rade Filipovich,,$0.00,6/30/2012,http://draftexpress.com/profile/Ognjen-Kuzmic-40428/,http://draftexpress.com/profile/Ognjen-Kuzmic-40428/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
Olek Czyz,,Priority Sports,Brad Ames,,$0.00,6/30/2012,http://draftexpress.com/profile/Olek-Czyz-6499/,http://draftexpress.com/profile/Olek-Czyz-6499/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,
Oleksandr Lypovyy,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Oleksandr-Lypovyy-6411/,http://draftexpress.com/profile/Oleksandr-Lypovyy-6411/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Orlando Johnson,,BDA Sports,Bill Duffy,,$0.00,6/30/2012,http://draftexpress.com/profile/Orlando-Johnson-6338/,http://draftexpress.com/profile/Orlando-Johnson-6338/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
Patrick Mills,Spurs,Creative Artists Agency,Steven Heumann,,$0.00,6/30/2012,http://draftexpress.com/profile/Patrick-Mills-1362/,http://draftexpress.com/profile/Patrick-Mills-1362/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Spurs-20/
Paul Lacombe,,BeoBasket,Pedja Materic,,$0.00,6/30/2012,http://draftexpress.com/profile/Paul-Lacombe-6310/,http://draftexpress.com/profile/Paul-Lacombe-6310/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Perry Jones,Thunder,BDA Sports,Bill Duffy,,$0.00,6/30/2012,http://draftexpress.com/profile/Perry-Jones-5713/,http://draftexpress.com/profile/Perry-Jones-5713/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/-0/
Quincy Miller,,Envision Sports Agency,Dwon Clifton,,$0.00,6/30/2012,http://draftexpress.com/profile/Quincy-Miller-5764/,http://draftexpress.com/profile/Quincy-Miller-5764/stats,http://draftexpress.com/agents/agency/Envision-Sports-Agency-137/,
Rakim Sanders,,Evolution Group,Brian Samuels,,$0.00,6/30/2012,http://draftexpress.com/profile/Rakim-Sanders-1412/,http://draftexpress.com/profile/Rakim-Sanders-1412/stats,http://draftexpress.com/agents/agency/Evolution-Group-133/,
Ramone Moore,,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Ramone-Moore-17049/,http://draftexpress.com/profile/Ramone-Moore-17049/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Raul Neto,,Lagardere Unlimited,Dan Fegan,,$0.00,6/30/2012,http://draftexpress.com/profile/Raul-Neto-5958/,http://draftexpress.com/profile/Raul-Neto-5958/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,
Reggie Hamilton,,Walton Sports,Austin Walton,,$0.00,6/30/2012,http://draftexpress.com/profile/Reggie-Hamilton-18090/,http://draftexpress.com/profile/Reggie-Hamilton-18090/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
Renardo Sidney,,No Affiliated Agency,Johnny Foster,,$0.00,6/30/2012,http://draftexpress.com/profile/Renardo-Sidney-1113/,http://draftexpress.com/profile/Renardo-Sidney-1113/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Ricardo Ratliffe,,No Affiliated Agency,Gary Moore,,$0.00,6/30/2012,http://draftexpress.com/profile/Ricardo-Ratliffe-18687/,http://draftexpress.com/profile/Ricardo-Ratliffe-18687/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Riccardo Moraschini,,Sigma Sports,Matteo Comellini,,$0.00,6/30/2012,http://draftexpress.com/profile/Riccardo-Moraschini-6207/,http://draftexpress.com/profile/Riccardo-Moraschini-6207/stats,http://draftexpress.com/agents/agency/Sigma-Sports-104/,
Robbie Hummel,,Priority Sports,Mark Bartelstein,,$0.00,6/30/2012,http://draftexpress.com/profile/Robbie-Hummel-5143/,http://draftexpress.com/profile/Robbie-Hummel-5143/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,
Robert Sacre,,Edge Sports,Keith Kreiter,,$0.00,6/30/2012,http://draftexpress.com/profile/Robert-Sacre-5814/,http://draftexpress.com/profile/Robert-Sacre-5814/stats,http://draftexpress.com/agents/agency/Edge-Sports-73/,
Royce White,,ASM Sports,Andrew Vye,,$0.00,6/30/2012,http://draftexpress.com/profile/Royce-White-41371/,http://draftexpress.com/profile/Royce-White-41371/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Rudy Gobert,,Comsport,Bouna Ndiaye,,$0.00,6/30/2012,http://draftexpress.com/profile/Rudy-Gobert-5878/,http://draftexpress.com/profile/Rudy-Gobert-5878/stats,http://draftexpress.com/agents/agency/Comsport-25/,
Scoop Jardine,,Veritas Venture Group,Terrance Doyle,,$0.00,6/30/2012,http://draftexpress.com/profile/Scoop-Jardine-6497/,http://draftexpress.com/profile/Scoop-Jardine-6497/stats,http://draftexpress.com/agents/agency/Veritas-Venture-Group-121/,
Scott Machado,,Lagardere Unlimited,Dan Fegan,,$0.00,6/30/2012,http://draftexpress.com/profile/Scott-Machado-7024/,http://draftexpress.com/profile/Scott-Machado-7024/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,
Sergio Llull,Rockets,ASM Sports,Justin Zanik,Andy Miller,$0.00,6/30/2012,http://draftexpress.com/profile/Sergio-Llull-5023/,http://draftexpress.com/profile/Sergio-Llull-5023/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Rockets-17/
Sertac Sanli,,BeoBasket,Misko Raznatovic,,$0.00,6/30/2012,http://draftexpress.com/profile/Sertac-Sanli-40074/,http://draftexpress.com/profile/Sertac-Sanli-40074/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Steven Idlet,,Walton Sports,Austin Walton,,$0.00,6/30/2012,http://draftexpress.com/profile/Steven-Idlet-6501/,http://draftexpress.com/profile/Steven-Idlet-6501/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
Taylor Rochestie,,Stratosphere Sports,Todd Eley,,$0.00,6/30/2012,http://draftexpress.com/profile/Taylor-Rochestie-5340/,http://draftexpress.com/profile/Taylor-Rochestie-5340/stats,http://draftexpress.com/agents/agency/Stratosphere-Sports-42/,
Terrance Henry,,Pro One Sports,Danny Servick,,$0.00,6/30/2012,http://draftexpress.com/profile/Terrance-Henry-18703/,http://draftexpress.com/profile/Terrance-Henry-18703/stats,http://draftexpress.com/agents/agency/Pro-One-Sports-49/,
Terrell Stoglin,,Arete Sports Agency,Andre Buck,,$0.00,6/30/2012,http://draftexpress.com/profile/Terrell-Stoglin-6519/,http://draftexpress.com/profile/Terrell-Stoglin-6519/stats,http://draftexpress.com/agents/agency/Arete-Sports-Agency-136/,
Terrence Jones,,Wasserman Media Group,Arn Tellem,Makhtar Ndiaye,$0.00,6/30/2012,http://draftexpress.com/profile/Terrence-Jones-5708/,http://draftexpress.com/profile/Terrence-Jones-5708/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Thomas Robinson,,Dutt Sports Services,Tony Dutt,,$0.00,6/30/2012,http://draftexpress.com/profile/Thomas-Robinson-5496/,http://draftexpress.com/profile/Thomas-Robinson-5496/stats,http://draftexpress.com/agents/agency/Dutt-Sports-Services-37/,
Tim Abromaitis,,The Neustadt Group,Doug Neustadt,,$0.00,6/30/2012,http://draftexpress.com/profile/Tim-Abromaitis-7012/,http://draftexpress.com/profile/Tim-Abromaitis-7012/stats,http://draftexpress.com/agents/agency/The-Neustadt-Group-26/,
Tomas Satoransky,,PP Group,Phillip Parun,,$0.00,6/30/2012,http://draftexpress.com/profile/Tomas-Satoransky-5280/,http://draftexpress.com/profile/Tomas-Satoransky-5280/stats,http://draftexpress.com/agents/agency/PP-Group-110/,
Tomislav Zubcic,,Excel Sports Management,Jeff Schwartz,,$0.00,6/30/2012,http://draftexpress.com/profile/Tomislav-Zubcic-1366/,http://draftexpress.com/profile/Tomislav-Zubcic-1366/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Tony Mitchell,,BDA Sports,Todd Ramasar,,$0.00,6/30/2012,http://draftexpress.com/profile/Tony-Mitchell-5264/,http://draftexpress.com/profile/Tony-Mitchell-5264/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,
Tony Wroten,,Wasserman Media Group,Greg Lawrence,Levan Mikeladze,$0.00,6/30/2012,http://draftexpress.com/profile/Tony-Wroten-5250/,http://draftexpress.com/profile/Tony-Wroten-5250/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Tornike Shengelia,Nets,Zucker International,Guy Zucker,,$0.00,6/30/2012,http://draftexpress.com/profile/Tornike-Shengelia-5533/,http://draftexpress.com/profile/Tornike-Shengelia-5533/stats,http://draftexpress.com/agents/agency/Zucker-International-30/,http://draftexpress.com/clubhouse/-0/
Troy Gillenwater,,Rize Management,Scott Nichols,,$0.00,6/30/2012,http://draftexpress.com/profile/Troy-Gillenwater-1140/,http://draftexpress.com/profile/Troy-Gillenwater-1140/stats,http://draftexpress.com/agents/agency/Rize-Management-75/,
Tu Holloway,,ASM Sports,Andy Miller,,$0.00,6/30/2012,http://draftexpress.com/profile/Tu-Holloway-6326/,http://draftexpress.com/profile/Tu-Holloway-6326/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Tyler Zeller,,Excel Sports Management,Sam Goldfeder,Jeff Schwartz,$0.00,6/30/2012,http://draftexpress.com/profile/Tyler-Zeller-5154/,http://draftexpress.com/profile/Tyler-Zeller-5154/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,
Wesley Witherspoon,,Octagon,Lance Young,,$0.00,6/30/2012,http://draftexpress.com/profile/Wesley-Witherspoon-5180/,http://draftexpress.com/profile/Wesley-Witherspoon-5180/stats,http://draftexpress.com/agents/agency/Octagon-10/,
Will Barton,,Impact Sports Basketball,Brian Elfus,,$0.00,6/30/2012,http://draftexpress.com/profile/Will-Barton-5737/,http://draftexpress.com/profile/Will-Barton-5737/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,
Will Coleman,,Stratosphere Sports,Todd Eley,,$0.00,6/30/2012,http://draftexpress.com/profile/Will-Coleman-5788/,http://draftexpress.com/profile/Will-Coleman-5788/stats,http://draftexpress.com/agents/agency/Stratosphere-Sports-42/,
William Buford,,Interperformances,Ronald Shade,Herb Rudoy,$0.00,6/30/2012,http://draftexpress.com/profile/William-Buford-1284/,http://draftexpress.com/profile/William-Buford-1284/stats,http://draftexpress.com/agents/agency/Interperformances-9/,
William Mosley,,Pro One Sports,Danny Servick,,$0.00,6/30/2012,http://draftexpress.com/profile/William-Mosley-18132/,http://draftexpress.com/profile/William-Mosley-18132/stats,http://draftexpress.com/agents/agency/Pro-One-Sports-49/,
Xavier Gibson,,ASM Sports,Justin Zanik,,$0.00,6/30/2012,http://draftexpress.com/profile/Xavier-Gibson-5797/,http://draftexpress.com/profile/Xavier-Gibson-5797/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,
Yancy Gates,,Wasserman Media Group,Arn Tellem,,$0.00,6/30/2012,http://draftexpress.com/profile/Yancy-Gates-1281/,http://draftexpress.com/profile/Yancy-Gates-1281/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,
Zack Rosen,,Creative Artists Agency,Leon Rose,,$0.00,6/30/2012,http://draftexpress.com/profile/Zack-Rosen-17930/,http://draftexpress.com/profile/Zack-Rosen-17930/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,
