Year,Model,Photo.Type,URL.Image,URL.Page,Model.ID,Photo,Models.Years.Photos,Image.Type
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RDq3VXiSvVJmp1.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/15/42,cintia_dicker,15,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/T8BMdilWifMRQm.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/16/42,cintia_dicker,16,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/JG9lTzozXWRS2l.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/17/42,cintia_dicker,17,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Esnh0y4dhqAPWW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/18/42,cintia_dicker,18,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/qxIADSvhSjhzG9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/19/42,cintia_dicker,19,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RIugBhOCfTpNJ0.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/20/42,cintia_dicker,20,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/mqXdopn1IijkSQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/21/42,cintia_dicker,21,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/jiZB1TrCBGOrjE.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/22/42,cintia_dicker,22,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/E3E0tldhbRjt9S.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/23/42,cintia_dicker,23,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ecsNKSZLwRY7hx.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/24/42,cintia_dicker,24,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/yQBCTQCNBq4nHo.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/25/42,cintia_dicker,25,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/hRGL39jObIjXjI.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/26/42,cintia_dicker,26,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/fRFdrQpLr2j2sn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/27/42,cintia_dicker,27,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/qAcXbstf2c3evn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/28/42,cintia_dicker,28,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Ce6r6LUxmKJdM2.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/29/42,cintia_dicker,29,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/gFqWPT41LxhOal.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/30/42,cintia_dicker,30,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/2VYEAf5G0aEmuY.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/31/42,cintia_dicker,31,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/QGb6WRdvuhxGfe.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/32/42,cintia_dicker,32,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/fFPhlywvd2CecR.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/33/42,cintia_dicker,33,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RWzrnaxK2aFxID.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/34/42,cintia_dicker,34,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DxrsDHayFWutZ7.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/35/42,cintia_dicker,35,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/XBYyiXpW8nqAO6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/36/42,cintia_dicker,36,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/7hJLeBEsSpriMm.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/37/42,cintia_dicker,37,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/bvt96S7o0xK8lB.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/38/42,cintia_dicker,38,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/J9HQqamVm0OEpF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/39/42,cintia_dicker,39,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/xB2Z6wiDOq1OnM.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/40/42,cintia_dicker,40,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/XYYqipHZQ35C3T.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/41/42,cintia_dicker,41,42,jpg
2011,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RtjO5mxBifO6VQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2011/model/42/42,cintia_dicker,42,42,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/bQOSTTTmbHMxDH.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/1/16,jessica_szohr,1,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/VoTS7A9lj9tgxW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/2/16,jessica_szohr,2,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/H5ItWhLzAolm58.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/3/16,jessica_szohr,3,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/jIPF7shE2r0l0t.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/4/16,jessica_szohr,4,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/SyQk3jdZQyZbnK.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/5/16,jessica_szohr,5,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/OsS7BsMIl4XnvY.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/6/16,jessica_szohr,6,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ZwS2vsmybPY2O7.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/7/16,jessica_szohr,7,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/eBR24uAGmWZYa6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/8/16,jessica_szohr,8,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/LWevT6yOzkNbAv.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/9/16,jessica_szohr,9,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/dY3IkVLpQV5D1e.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/10/16,jessica_szohr,10,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/lcl79Q3cW11WlO.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/11/16,jessica_szohr,11,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/7vKlUN3FtO4Jt9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/12/16,jessica_szohr,12,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/WvoHYZOhzRKWTL.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/13/16,jessica_szohr,13,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/3EjAA3vfRzuLOz.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/14/16,jessica_szohr,14,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/eH9BDxSlXrTXJn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/15/16,jessica_szohr,15,16,jpg
2011,Jessica Szohr,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/3m861sHCwDrNCl.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_szohr/2011/model/16/16,jessica_szohr,16,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/mHGbt6vyjymkIE.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/1/16,michelle_money,1,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/61O1CP1bW43Gby.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/2/16,michelle_money,2,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/LmP73gjxmevVdi.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/3/16,michelle_money,3,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/GvwMwKN9kPkHTo.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/4/16,michelle_money,4,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/X5ntrC1vsltfQp.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/5/16,michelle_money,5,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/B3XRzTnwoB5Zbq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/6/16,michelle_money,6,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/q5eOARI2eJyX5r.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/7/16,michelle_money,7,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/CVgNYDpYhdUWpa.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/8/16,michelle_money,8,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/6QRwV6LgXdjCxh.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/9/16,michelle_money,9,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/j2ZwXFK6T9fBmA.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/10/16,michelle_money,10,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/icko2ClYI6Eqkx.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/11/16,michelle_money,11,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/2hfljEhHU2OyB3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/12/16,michelle_money,12,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/9yDrayfcAQASXP.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/13/16,michelle_money,13,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/IHNKz26iHo0lqO.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/14/16,michelle_money,14,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/j2St0fkadQDorO.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/15/16,michelle_money,15,16,jpg
2011,Michelle Money,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/GPoYgBtfE0OVoP.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/michelle_money/2011/model/16/16,michelle_money,16,16,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/4mHa65dyRXZchj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/1/40,damaris_lewis,1,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/OlxSYE2eKgclDB.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/2/40,damaris_lewis,2,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/LoRa6eDApJnES4.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/3/40,damaris_lewis,3,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RPxPgut0yGH17L.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/4/40,damaris_lewis,4,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/x9CZJtrRiodxx0.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/5/40,damaris_lewis,5,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/11_swimsuit-party-new-york_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/6/40,damaris_lewis,6,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/GepkqGBCtDsR6y.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/7/40,damaris_lewis,7,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DuMuj6pDa9zGXk.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/8/40,damaris_lewis,8,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/6BYxu62Z01w0pX.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/9/40,damaris_lewis,9,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/VJn3sLtaBAAbDF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/10/40,damaris_lewis,10,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/nHjEBTdGFaRxGq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/11/40,damaris_lewis,11,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Dvy1DiGOBteQU6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/12/40,damaris_lewis,12,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Nuvbqud3ctSon6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/13/40,damaris_lewis,13,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/EIDd4A5cP8Gjpt.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/14/40,damaris_lewis,14,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/V25sx0Unu7rX0K.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/15/40,damaris_lewis,15,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/yHxTJ3MG3r4yyw.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/16/40,damaris_lewis,16,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/VzGqniQuMd5Cxs.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/17/40,damaris_lewis,17,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/06IV5ZMtHmodQu.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/18/40,damaris_lewis,18,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/qNnHnkgUfaUdql.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/19/40,damaris_lewis,19,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/fy7f4PBAzX3GKs.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/20/40,damaris_lewis,20,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ukmk8Z1wJiQyIv.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/21/40,damaris_lewis,21,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/c9hH7oxCE8MDgQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/22/40,damaris_lewis,22,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/U0JOl58uf9qyrH.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/23/40,damaris_lewis,23,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/BdRfdk3PpBJUK9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/24/40,damaris_lewis,24,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/TCQRMd1fXt6Ghk.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/25/40,damaris_lewis,25,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DfkOJB4xw7MlJf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/26/40,damaris_lewis,26,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/hojvTUJmgOkcV6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/27/40,damaris_lewis,27,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/NoleSbPJraVloN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/28/40,damaris_lewis,28,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/s3qGrcvKDKd5v9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/29/40,damaris_lewis,29,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/rjX4euyN0oabya.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/30/40,damaris_lewis,30,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/rVKkYA0Qnvl1GP.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/31/40,damaris_lewis,31,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/bn7TJSDsdEIQA3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/32/40,damaris_lewis,32,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RQSYc1WW7Y67a3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/33/40,damaris_lewis,33,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/8QakEiEXBRPogi.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/34/40,damaris_lewis,34,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/FqmhHFFtGmQOLW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/35/40,damaris_lewis,35,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/WvZfLAQZse636W.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/36/40,damaris_lewis,36,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/smF7d1puG5oXrF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/37/40,damaris_lewis,37,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/wClS8L8TWY3PC9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/38/40,damaris_lewis,38,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/TIgL5vTixJdDOS.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/39/40,damaris_lewis,39,40,jpg
2011,Damaris Lewis,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/lFhhSTAbpJ4Lr7.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/40/40,damaris_lewis,40,40,jpg
2011,Esti Ginzburg,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/aZGM1ACQuNAlfV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/esti_ginzburg/2011/model/1/43,esti_ginzburg,1,43,jpg
2011,Esti Ginzburg,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/oSGiGzOYjRFmGI.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/esti_ginzburg/2011/model/2/43,esti_ginzburg,2,43,jpg
